episode	total_steps	outcome	reward_sum	ma100_success	loss_critic	loss_actor	r_yaw	r_distance	r_obstacle	r_vlinear	r_vangular	r_step	r_terminal
619	116990	4	-748.285	20.00	64.83780	578.82037	-246.696	59.410	-120.000	-155.109	-82.890	-203.000	0.000
620	117042	1	2304.926	20.00	64.05758	579.44391	-29.406	13.471	0.000	-97.694	-29.444	-52.000	2500.000
621	117263	2	-2828.221	20.00	65.96805	575.51996	-327.678	24.828	-40.000	-161.769	-102.602	-221.000	-2000.000
622	117475	4	-949.285	20.00	64.68999	578.20953	-344.521	-7.683	-60.000	-172.113	-152.968	-212.000	0.000
623	117687	4	-816.596	20.00	65.50121	576.34619	-331.490	8.155	-40.000	-144.338	-96.922	-212.000	0.000
624	117903	4	-969.758	20.00	64.04048	575.15967	-310.591	44.654	-40.000	-306.190	-141.631	-216.000	0.000
625	117953	2	-2428.391	20.00	63.56524	575.91516	-76.695	0.608	-180.000	-75.578	-46.726	-50.000	-2000.000
626	118148	4	-1013.371	20.00	64.14465	575.89313	-309.696	5.343	-140.000	-234.992	-139.025	-195.000	0.000
627	118354	4	-1248.863	19.00	66.04911	578.11310	-294.569	-12.844	-140.000	-442.056	-153.393	-206.000	0.000
628	118558	4	-696.912	19.00	63.32267	578.22327	-293.037	-5.986	0.000	-108.129	-85.760	-204.000	0.000
629	118651	2	-2619.638	18.00	68.31876	577.41656	-167.875	-3.335	-140.000	-164.194	-51.234	-93.000	-2000.000
630	118867	4	-867.266	18.00	63.37556	574.38763	-343.060	-12.598	0.000	-151.814	-143.794	-216.000	0.000
631	119084	4	-1188.124	18.00	65.12943	577.12433	-324.935	20.426	-340.000	-193.154	-133.462	-217.000	0.000
632	119299	4	-1255.687	18.00	63.01675	575.76929	-331.028	11.387	-340.000	-245.051	-135.996	-215.000	0.000
633	119418	1	2115.989	19.00	66.35619	576.51501	-133.408	25.752	0.000	-99.174	-58.180	-119.000	2500.000
634	119634	4	-937.155	19.00	63.88441	579.22290	-255.707	21.442	-120.000	-271.142	-95.747	-216.000	0.000
635	119846	4	-886.786	19.00	65.98773	576.42688	-302.327	-12.859	0.000	-257.779	-101.821	-212.000	0.000
636	120064	4	-721.007	19.00	62.92815	576.90210	-257.813	74.448	-20.000	-201.712	-97.930	-218.000	0.000
637	120279	4	-1124.064	19.00	61.54880	576.27625	-326.463	2.534	-300.000	-192.170	-92.966	-215.000	0.000
638	120446	2	-2767.976	18.00	64.94433	576.79535	-223.095	4.245	-40.000	-249.186	-92.940	-167.000	-2000.000
639	120530	2	-2691.887	18.00	65.46707	577.16595	-137.722	-8.279	-120.000	-283.037	-58.849	-84.000	-2000.000
640	120741	4	-822.185	18.00	61.43228	576.96326	-346.721	-20.161	0.000	-113.007	-131.296	-211.000	0.000
641	120970	4	-834.619	18.00	65.26727	575.75623	-387.956	-24.679	0.000	-74.120	-118.865	-229.000	0.000
642	121027	2	-2466.944	18.00	66.41849	577.69287	-87.661	1.239	-140.000	-131.628	-51.893	-57.000	-2000.000
643	121239	4	-868.343	18.00	63.05139	576.74225	-304.696	0.086	0.000	-227.075	-124.658	-212.000	0.000
644	121304	1	2280.629	19.00	62.23865	577.39716	-52.633	15.636	0.000	-90.389	-26.985	-65.000	2500.000
645	121517	4	-768.771	19.00	63.97045	578.42340	-304.731	19.067	-40.000	-150.887	-79.219	-213.000	0.000
646	121730	4	-1035.239	18.00	62.86993	577.52338	-311.523	8.774	-320.000	-94.956	-104.534	-213.000	0.000
647	121933	2	-2897.810	18.00	64.71458	576.20325	-331.459	-0.612	-80.000	-147.590	-135.149	-203.000	-2000.000
648	122146	4	-862.142	18.00	62.97752	576.80444	-275.600	12.628	-140.000	-127.665	-118.506	-213.000	0.000
649	122359	4	-932.385	18.00	61.66674	576.13928	-319.142	25.835	-100.000	-219.035	-107.043	-213.000	0.000
650	122580	4	-1412.176	18.00	61.52341	575.82697	-323.270	33.328	-560.000	-189.887	-151.347	-221.000	0.000
651	122790	4	-915.737	18.00	63.84945	576.84216	-321.137	-0.599	0.000	-226.795	-157.206	-210.000	0.000
652	122840	2	-2230.425	18.00	63.39955	577.30231	-60.912	14.098	-40.000	-47.051	-46.559	-50.000	-2000.000
653	123050	4	-874.185	17.00	61.27706	577.21057	-320.694	-30.145	-100.000	-118.831	-94.515	-210.000	0.000
654	123263	4	-845.004	17.00	62.88794	576.34784	-337.843	-18.410	0.000	-134.001	-141.751	-213.000	0.000
655	123327	2	-2463.010	17.00	60.97115	575.93048	-111.618	-10.572	-80.000	-146.174	-50.646	-64.000	-2000.000
656	123537	4	-848.708	17.00	60.76365	576.15704	-317.453	-13.148	0.000	-161.497	-146.610	-210.000	0.000
657	123594	2	-2264.736	16.00	60.29148	576.25732	-46.277	8.204	-100.000	-47.117	-22.547	-57.000	-2000.000
658	123808	4	-1338.181	16.00	62.43369	576.36560	-278.727	1.331	-460.000	-296.436	-90.350	-214.000	0.000
659	124016	4	-1414.599	15.00	62.65794	576.90515	-325.580	-41.039	-380.000	-348.596	-111.384	-208.000	0.000
660	124230	4	-872.281	14.00	61.87312	575.74579	-368.436	-16.570	0.000	-141.283	-131.992	-214.000	0.000
661	124335	2	-2593.933	14.00	62.21526	573.50891	-146.009	23.414	-220.000	-68.944	-77.393	-105.000	-2000.000
662	124543	4	-847.576	14.00	62.66843	576.70001	-231.657	28.948	0.000	-303.276	-133.591	-208.000	0.000
663	124761	4	-815.098	14.00	62.51560	579.06122	-309.299	1.314	0.000	-139.755	-149.359	-218.000	0.000
664	124970	4	-1106.751	14.00	60.66084	575.04651	-262.392	13.211	-360.000	-182.840	-105.730	-209.000	0.000
665	125186	4	-671.504	13.00	61.74914	576.26141	-257.856	67.572	0.000	-145.748	-119.473	-216.000	0.000
666	125398	4	-847.529	13.00	61.50895	576.84033	-316.287	-17.488	-40.000	-122.994	-138.759	-212.000	0.000
667	125613	4	-788.543	13.00	62.32150	575.21008	-322.601	7.902	-60.000	-91.956	-106.889	-215.000	0.000
668	125715	1	2076.058	14.00	60.33817	575.45605	-130.358	11.394	-60.000	-63.802	-79.177	-102.000	2500.000
669	125938	4	-727.865	14.00	62.91866	576.35608	-329.963	4.446	0.000	-90.711	-88.637	-223.000	0.000
670	126156	4	-839.916	14.00	60.84516	575.78589	-302.332	38.503	0.000	-217.122	-140.964	-218.000	0.000
671	126366	4	-1082.148	14.00	62.06302	578.70105	-351.431	-28.391	0.000	-314.704	-177.622	-210.000	0.000
672	126432	2	-2346.352	14.00	61.16744	580.20245	-114.556	-5.276	-60.000	-44.682	-55.838	-66.000	-2000.000
673	126635	4	-888.800	14.00	61.84022	575.21497	-287.864	-3.977	-120.000	-166.886	-107.073	-203.000	0.000
674	126853	4	-1167.948	14.00	60.41471	576.06207	-356.022	-11.541	-20.000	-306.767	-255.619	-218.000	0.000
675	127007	2	-2863.879	13.00	58.82276	574.29114	-199.749	-3.700	-180.000	-196.172	-130.258	-154.000	-2000.000
676	127130	2	-2731.165	13.00	61.73442	578.78888	-146.830	33.548	-280.000	-137.581	-77.302	-123.000	-2000.000
677	127329	4	-723.539	12.00	62.36689	574.65814	-288.641	-0.465	0.000	-103.407	-132.026	-199.000	0.000
678	127451	1	1856.509	13.00	61.12013	576.64093	-136.097	29.486	-220.000	-110.204	-84.677	-122.000	2500.000
679	127490	1	2367.282	13.00	63.59257	575.53461	-37.003	7.468	0.000	-28.976	-35.206	-39.000	2500.000
680	127607	2	-2576.020	13.00	63.00486	577.05249	-157.846	2.724	-160.000	-79.440	-64.457	-117.000	-2000.000
681	127827	4	-1498.296	13.00	60.91018	575.38354	-303.520	79.195	-200.000	-696.235	-157.736	-220.000	0.000
682	128051	4	-1040.104	12.00	62.47530	576.17627	-274.709	36.144	-200.000	-211.529	-166.010	-224.000	0.000
683	128129	2	-2480.459	12.00	62.08241	575.14856	-145.082	-5.614	-60.000	-117.376	-74.387	-78.000	-2000.000
684	128337	4	-777.715	12.00	61.06532	577.90570	-324.630	-15.142	-20.000	-95.389	-114.554	-208.000	0.000
685	128502	1	1717.116	13.00	61.79395	575.66376	-195.135	5.498	-80.000	-200.749	-147.496	-165.000	2500.000
686	128705	4	-1607.878	12.00	62.06731	574.91119	-298.085	97.103	-140.000	-868.719	-195.176	-203.000	0.000
687	128880	2	-3048.653	12.00	62.29155	575.34625	-235.270	-11.718	-100.000	-429.011	-97.655	-175.000	-2000.000
688	128968	2	-2547.813	12.00	64.48532	577.54498	-107.248	9.908	-180.000	-102.004	-80.469	-88.000	-2000.000
689	129198	4	-1471.206	12.00	61.22927	577.10474	-324.510	42.927	-380.000	-413.035	-166.588	-230.000	0.000
690	129363	2	-3085.669	12.00	60.85354	575.44110	-267.653	-9.919	-320.000	-205.555	-117.542	-165.000	-2000.000
691	129573	4	-893.706	12.00	62.11452	576.91046	-318.252	1.747	-140.000	-99.772	-127.430	-210.000	0.000
692	129785	4	-673.116	12.00	61.94785	576.95227	-290.676	36.053	0.000	-97.929	-108.564	-212.000	0.000
693	129995	4	-1246.519	12.00	62.87413	576.03955	-256.773	41.676	-180.000	-552.856	-88.566	-210.000	0.000
694	130197	4	-1397.818	11.00	60.01085	577.12439	-290.245	69.128	-320.000	-449.444	-205.257	-202.000	0.000
695	130430	4	-1062.826	10.00	60.05872	575.50604	-323.701	-6.145	0.000	-334.787	-165.194	-233.000	0.000
696	130488	2	-2257.679	10.00	61.83824	577.81799	-83.042	-1.212	-60.000	-27.004	-28.420	-58.000	-2000.000
697	130662	2	-2712.383	9.00	62.02175	577.45551	-264.861	15.516	-60.000	-132.710	-96.329	-174.000	-2000.000
698	130864	4	-749.778	9.00	60.73092	577.30560	-292.118	-10.294	0.000	-108.102	-137.264	-202.000	0.000
699	131056	4	-676.868	9.00	60.58641	575.77020	-244.220	-5.693	0.000	-146.700	-88.255	-192.000	0.000
700	131116	2	-2298.923	9.00	59.69630	578.21069	-92.878	0.661	-60.000	-38.198	-48.509	-60.000	-2000.000
701	131334	4	-849.377	9.00	59.96767	577.05463	-336.999	-10.942	-60.000	-95.569	-127.866	-218.000	0.000
702	131389	1	2353.611	10.00	58.86786	575.42999	-34.000	13.792	0.000	-31.359	-39.821	-55.000	2500.000
703	131479	2	-2820.267	10.00	61.23922	579.11139	-130.887	6.993	-480.000	-75.559	-50.814	-90.000	-2000.000
704	131546	2	-2401.424	10.00	61.74503	576.36047	-71.871	21.609	-220.000	-29.032	-35.131	-67.000	-2000.000
705	131620	2	-2381.717	9.00	63.12392	576.58691	-116.939	-6.141	-120.000	-44.860	-19.776	-74.000	-2000.000
706	131826	4	-1023.270	9.00	60.13662	575.67493	-336.684	-19.672	-160.000	-226.706	-74.208	-206.000	0.000
707	131942	2	-2667.054	9.00	60.22282	576.27148	-152.971	9.528	-280.000	-50.885	-76.726	-116.000	-2000.000
708	131994	1	2192.820	10.00	60.84637	579.95422	-49.977	11.339	-100.000	-60.830	-55.713	-52.000	2500.000
709	132149	1	1584.884	11.00	61.13705	576.30627	-154.717	26.916	-220.000	-266.998	-145.317	-155.000	2500.000
710	132322	2	-3136.616	11.00	62.94075	576.25537	-227.852	26.460	-520.000	-127.538	-114.686	-173.000	-2000.000
711	132530	4	-1145.758	11.00	59.83891	577.82520	-346.065	-0.383	-220.000	-237.806	-133.504	-208.000	0.000
712	132660	2	-2585.555	10.00	59.92599	579.47864	-154.329	22.554	-120.000	-145.084	-58.696	-130.000	-2000.000
713	132884	4	-1235.406	10.00	60.23098	576.62042	-288.967	-5.011	-420.000	-191.321	-106.107	-224.000	0.000
714	133083	4	-919.566	10.00	60.36145	575.94434	-317.498	8.022	-120.000	-178.773	-112.316	-199.000	0.000
715	133304	4	-1114.127	10.00	60.56493	578.03320	-323.172	66.601	-220.000	-318.580	-97.975	-221.000	0.000
716	133505	4	-771.968	10.00	60.75589	574.57385	-313.235	5.725	0.000	-153.628	-109.830	-201.000	0.000
717	133715	4	-889.639	10.00	58.66388	575.00671	-352.747	-11.891	-80.000	-133.258	-101.743	-210.000	0.000
718	133940	4	-1068.881	10.00	61.31772	576.12054	-323.928	49.093	-220.000	-188.419	-160.627	-225.000	0.000
719	134153	4	-891.356	10.00	59.40530	575.92902	-310.739	20.713	-60.000	-204.471	-123.858	-213.000	0.000
720	134360	4	-986.682	9.00	60.18718	576.88507	-308.991	33.239	0.000	-346.402	-157.529	-207.000	0.000
721	134419	1	2144.761	10.00	57.06199	573.62726	-57.289	10.682	-80.000	-121.080	-48.552	-59.000	2500.000
722	134469	2	-2539.335	10.00	62.93565	577.22998	-57.751	3.070	-340.000	-53.754	-40.900	-50.000	-2000.000
723	134688	4	-723.816	10.00	61.85584	577.55389	-368.713	21.181	0.000	-89.963	-67.322	-219.000	0.000
724	134818	1	2081.692	11.00	57.55099	577.80444	-180.677	31.096	0.000	-68.509	-70.219	-130.000	2500.000
725	134937	2	-2706.322	11.00	58.24294	573.76898	-112.302	22.519	-100.000	-312.646	-84.893	-119.000	-2000.000
726	134996	1	2326.222	12.00	60.32450	574.89886	-60.759	12.534	0.000	-27.199	-39.354	-59.000	2500.000
727	135178	2	-2830.521	12.00	58.67068	577.07489	-271.677	8.783	-40.000	-264.350	-81.276	-182.000	-2000.000
728	135265	2	-2520.441	12.00	57.88768	574.60016	-131.377	1.048	-120.000	-110.161	-72.952	-87.000	-2000.000
729	135382	2	-2501.357	12.00	58.85276	578.35352	-131.038	22.560	-100.000	-67.111	-108.768	-117.000	-2000.000
730	135592	4	-1056.179	12.00	61.40379	577.62494	-305.586	-15.262	-160.000	-208.739	-156.592	-210.000	0.000
731	135754	1	1844.099	13.00	59.22199	574.44635	-231.521	24.295	-120.000	-111.582	-55.094	-162.000	2500.000
732	135973	4	-803.202	13.00	60.35320	575.13245	-296.331	42.847	0.000	-223.674	-107.044	-219.000	0.000
733	136195	4	-1112.479	12.00	58.74340	573.64795	-290.825	2.504	-240.000	-228.127	-134.030	-222.000	0.000
734	136410	4	-809.131	12.00	57.98605	575.35480	-299.836	27.196	-20.000	-115.814	-185.678	-215.000	0.000
735	136605	2	-3200.149	12.00	60.91616	575.74805	-218.958	44.117	-380.000	-350.156	-100.152	-195.000	-2000.000
736	136699	1	2145.444	13.00	60.27436	576.32556	-133.896	15.758	0.000	-67.752	-74.666	-94.000	2500.000
737	136744	1	2401.629	14.00	58.37457	576.28748	-33.341	15.078	0.000	-22.666	-12.442	-45.000	2500.000
738	136777	2	-2329.356	14.00	59.50338	574.11676	-19.861	1.179	-180.000	-67.973	-29.701	-33.000	-2000.000
739	136991	4	-932.330	14.00	56.33547	574.71979	-325.848	1.848	-120.000	-114.384	-159.945	-214.000	0.000
740	137204	4	-1281.074	14.00	58.53312	575.04291	-354.235	-11.484	-220.000	-340.170	-142.185	-213.000	0.000
741	137312	2	-2955.195	14.00	60.94147	575.79144	-174.608	10.149	-80.000	-512.166	-90.570	-108.000	-2000.000
742	137428	2	-2454.551	14.00	59.01062	577.28711	-208.415	-0.590	-20.000	-58.422	-51.124	-116.000	-2000.000
743	137458	2	-2566.743	14.00	57.64696	574.92181	-38.351	4.140	-360.000	-88.077	-54.456	-30.000	-2000.000
744	137667	4	-753.019	13.00	57.44306	572.98474	-298.494	26.106	-80.000	-92.811	-98.819	-209.000	0.000
745	137890	4	-871.834	13.00	57.60451	575.45557	-360.264	-30.939	0.000	-136.006	-121.625	-223.000	0.000
746	138106	4	-1136.010	13.00	58.76208	575.27985	-309.238	38.495	-40.000	-428.285	-180.982	-216.000	0.000
747	138318	4	-833.884	13.00	59.89210	575.10480	-326.728	17.726	0.000	-141.212	-171.671	-212.000	0.000
748	138400	2	-2486.995	13.00	58.70410	574.60144	-115.980	-18.056	-80.000	-131.353	-59.605	-82.000	-2000.000
749	138532	1	1762.728	14.00	61.28680	575.41785	-198.204	27.491	-80.000	-238.374	-116.185	-132.000	2500.000
750	138755	4	-701.980	14.00	56.51835	574.34271	-303.378	34.309	0.000	-114.639	-95.273	-223.000	0.000
751	138862	2	-2739.762	14.00	60.11772	575.75818	-178.746	-21.788	-240.000	-147.572	-44.656	-107.000	-2000.000
752	138955	2	-2528.061	14.00	57.91634	573.21112	-135.574	-5.879	-160.000	-67.889	-65.719	-93.000	-2000.000
753	139043	1	2113.330	15.00	60.70595	572.85339	-106.984	24.972	0.000	-133.354	-83.304	-88.000	2500.000
754	139073	2	-2323.346	15.00	59.17340	573.81781	-43.927	0.883	-80.000	-135.149	-35.152	-30.000	-2000.000
755	139286	4	-749.906	15.00	57.44830	572.75610	-326.098	23.833	0.000	-121.151	-113.489	-213.000	0.000
756	139381	2	-2725.733	15.00	56.65095	572.27643	-98.411	23.137	-260.000	-226.690	-68.769	-95.000	-2000.000
757	139611	4	-1039.846	15.00	57.22657	576.32330	-305.546	-30.091	0.000	-365.438	-108.771	-230.000	0.000
758	139840	4	-1269.327	15.00	58.08603	573.76123	-355.882	-16.182	-280.000	-229.636	-158.626	-229.000	0.000
759	140087	4	-1130.635	15.00	58.35793	575.98291	-387.491	5.560	-140.000	-218.275	-143.428	-247.000	0.000
760	140331	4	-926.630	15.00	57.20176	572.51550	-397.849	-21.606	-20.000	-100.927	-142.247	-244.000	0.000
761	140582	4	-980.456	15.00	59.03410	573.68152	-395.421	-13.458	0.000	-137.582	-182.995	-251.000	0.000
762	140810	2	-2997.078	15.00	57.45704	573.36230	-358.609	10.110	-160.000	-111.270	-149.308	-228.000	-2000.000
763	140912	2	-2413.724	15.00	57.16626	572.72388	-138.744	2.664	-40.000	-75.525	-60.119	-102.000	-2000.000
764	140988	1	2145.677	16.00	58.74437	577.86053	-85.404	13.594	0.000	-142.149	-64.364	-76.000	2500.000
765	141242	4	-1341.992	16.00	59.19698	574.77612	-358.035	18.686	-260.000	-356.276	-132.366	-254.000	0.000
766	141320	2	-2451.999	16.00	56.98543	573.25507	-102.917	3.736	-160.000	-70.039	-44.779	-78.000	-2000.000
767	141573	4	-1187.895	16.00	57.85387	572.92999	-388.833	-18.670	-220.000	-126.579	-180.812	-253.000	0.000
768	141819	4	-821.384	15.00	57.64046	574.61786	-316.208	65.340	0.000	-147.401	-177.114	-246.000	0.000
769	142050	4	-1536.434	15.00	58.59012	574.00977	-313.098	37.972	-440.000	-400.060	-190.247	-231.000	0.000
770	142136	2	-2458.757	15.00	56.99002	573.23956	-115.173	1.237	-140.000	-64.375	-54.445	-86.000	-2000.000
771	142180	1	1986.602	16.00	56.00714	571.53992	-31.380	11.658	-400.000	-15.365	-34.311	-44.000	2500.000
772	142432	4	-1002.772	16.00	58.54693	572.65283	-357.371	27.025	-160.000	-120.397	-140.030	-252.000	0.000
773	142673	4	-1118.202	16.00	57.46743	574.17151	-385.074	-16.979	-200.000	-145.334	-129.814	-241.000	0.000
774	142913	4	-1119.325	16.00	56.63380	572.07812	-349.811	-0.522	-260.000	-167.400	-101.592	-240.000	0.000
775	142960	2	-2401.216	16.00	57.25442	573.74237	-79.494	-2.348	-40.000	-195.635	-36.740	-47.000	-2000.000
776	143165	4	-1128.884	16.00	58.76139	574.01349	-310.920	42.557	-280.000	-263.685	-111.836	-205.000	0.000
777	143398	4	-913.289	16.00	57.99233	573.52759	-398.102	-25.217	0.000	-139.677	-117.293	-233.000	0.000
778	143428	2	-2514.665	15.00	56.40863	573.05573	-40.059	0.781	-160.000	-265.988	-19.400	-30.000	-2000.000
779	143676	4	-1216.402	14.00	56.90874	573.30048	-418.544	-1.009	-320.000	-131.423	-97.426	-248.000	0.000
780	143809	1	2055.812	15.00	58.09074	574.14691	-183.129	21.127	0.000	-58.026	-91.161	-133.000	2500.000
781	144038	4	-1557.870	15.00	56.91442	572.33685	-269.845	48.546	-500.000	-451.567	-156.003	-229.000	0.000
782	144169	1	1796.586	16.00	57.78794	575.04993	-176.078	6.258	-300.000	-36.471	-66.123	-131.000	2500.000
783	144221	1	2321.419	17.00	57.73399	574.57452	-41.182	12.312	0.000	-68.787	-28.925	-52.000	2500.000
784	144467	4	-941.432	17.00	57.48645	572.58978	-351.815	19.154	0.000	-199.053	-163.718	-246.000	0.000
785	144705	4	-1209.024	16.00	57.86338	572.84796	-350.358	-15.016	-220.000	-248.585	-137.066	-238.000	0.000
786	144950	4	-907.210	16.00	56.81271	573.33972	-412.825	-20.656	0.000	-71.771	-156.958	-245.000	0.000
787	145013	2	-2260.469	16.00	56.67372	575.04846	-93.772	-4.508	-40.000	-25.077	-34.112	-63.000	-2000.000
788	145234	4	-836.464	16.00	55.56203	572.86578	-284.589	-13.890	0.000	-157.522	-159.463	-221.000	0.000
789	145449	4	-710.219	16.00	58.86318	573.18896	-311.994	49.039	0.000	-89.456	-142.809	-215.000	0.000
790	145657	4	-1032.119	16.00	58.45601	573.03778	-299.189	42.667	-160.000	-260.033	-147.564	-208.000	0.000
791	145855	4	-1120.348	16.00	57.33382	574.48511	-335.357	-27.227	-240.000	-158.860	-160.903	-198.000	0.000
792	146059	4	-779.009	16.00	56.98370	573.14325	-309.626	-16.296	0.000	-117.346	-131.742	-204.000	0.000
793	146128	1	1797.350	17.00	57.76249	569.03265	-80.763	8.683	-240.000	-265.853	-55.716	-69.000	2500.000
794	146335	4	-710.682	17.00	58.54825	570.15186	-287.618	28.508	0.000	-140.900	-103.673	-207.000	0.000
795	146547	4	-1112.325	17.00	58.06599	572.86194	-312.480	-8.796	-180.000	-246.922	-152.127	-212.000	0.000
796	146739	2	-2907.505	17.00	54.49537	573.19049	-304.351	1.651	-220.000	-91.994	-100.811	-192.000	-2000.000
797	146861	2	-2897.834	17.00	59.25526	575.33478	-197.010	-12.897	-220.000	-264.251	-81.676	-122.000	-2000.000
798	147088	4	-939.709	17.00	58.33122	572.79407	-346.229	-1.716	-20.000	-218.493	-126.271	-227.000	0.000
799	147297	4	-900.249	17.00	57.26013	572.24780	-304.235	-14.086	0.000	-219.260	-153.668	-209.000	0.000
800	147509	4	-981.537	17.00	56.72429	572.34955	-341.116	-20.754	-120.000	-165.121	-122.546	-212.000	0.000
801	147724	4	-1164.163	17.00	57.84116	571.20203	-318.786	-15.083	-400.000	-130.984	-84.310	-215.000	0.000
802	147942	4	-1227.935	16.00	56.88815	573.61200	-253.736	25.067	0.000	-605.509	-175.758	-218.000	0.000
803	148165	4	-886.624	16.00	55.49786	572.74908	-355.595	-22.066	0.000	-179.499	-106.463	-223.000	0.000
804	148380	4	-1044.590	16.00	54.78308	571.06445	-317.492	-36.451	-80.000	-217.679	-177.967	-215.000	0.000
805	148632	4	-1162.495	16.00	55.08233	570.69989	-372.042	-36.705	-100.000	-296.730	-105.018	-252.000	0.000
806	148802	2	-3304.790	16.00	56.39886	573.74524	-236.862	29.730	-540.000	-234.955	-152.704	-170.000	-2000.000
807	148978	2	-2959.345	16.00	56.59769	572.80530	-266.505	5.289	-260.000	-146.166	-115.964	-176.000	-2000.000
808	149166	4	-1084.935	15.00	55.50488	570.72107	-267.783	-32.423	-100.000	-371.137	-125.592	-188.000	0.000
809	149264	2	-2569.581	14.00	55.34338	570.96515	-181.565	-7.109	-140.000	-80.068	-62.839	-98.000	-2000.000
810	149473	4	-940.826	14.00	56.11449	572.12976	-293.552	23.529	-200.000	-151.910	-109.893	-209.000	0.000
811	149700	4	-884.178	14.00	57.16894	572.53235	-339.217	-16.907	0.000	-186.824	-114.229	-227.000	0.000
812	149922	4	-1285.950	14.00	55.80392	571.40601	-272.333	28.576	-300.000	-362.332	-157.860	-222.000	0.000
813	150016	2	-2392.301	14.00	56.02473	572.86420	-153.768	-5.321	-60.000	-21.381	-57.831	-94.000	-2000.000
814	150100	2	-3145.979	14.00	58.88252	573.38916	-124.389	5.600	-620.000	-245.284	-77.907	-84.000	-2000.000
815	150144	1	2394.930	15.00	56.09725	574.87836	-21.317	11.944	0.000	-20.581	-31.114	-44.000	2500.000
816	150175	2	-2242.173	15.00	55.38872	575.74609	-27.458	1.181	-120.000	-43.453	-21.443	-31.000	-2000.000
817	150257	2	-2585.690	15.00	55.69852	572.62903	-107.600	1.503	-220.000	-111.268	-66.324	-82.000	-2000.000
818	150307	2	-2432.856	15.00	57.81744	568.34869	-94.374	-0.882	-40.000	-164.218	-83.383	-50.000	-2000.000
819	150363	2	-2313.369	15.00	58.95553	573.84406	-73.552	5.308	-120.000	-28.216	-40.909	-56.000	-2000.000
820	150560	4	-774.069	15.00	54.70804	570.81183	-320.364	-1.968	0.000	-152.850	-101.886	-197.000	0.000
821	150759	4	-992.735	14.00	55.62511	571.88763	-213.922	17.830	-220.000	-265.271	-112.373	-199.000	0.000
822	150877	2	-2638.712	14.00	57.20484	573.13800	-175.622	3.422	-180.000	-59.383	-109.129	-118.000	-2000.000
823	151103	4	-876.838	14.00	55.15463	570.11633	-328.442	-26.779	0.000	-143.672	-151.945	-226.000	0.000
824	151317	4	-873.310	13.00	55.48440	569.99225	-336.162	-26.941	0.000	-169.657	-126.551	-214.000	0.000
825	151534	4	-802.436	13.00	53.71051	570.57635	-335.737	-2.158	0.000	-138.612	-108.930	-217.000	0.000
826	151757	4	-740.247	12.00	57.00566	573.67365	-309.331	-1.428	0.000	-94.757	-111.730	-223.000	0.000
827	151976	4	-1065.524	12.00	57.48785	571.95215	-334.739	15.756	-200.000	-203.159	-124.382	-219.000	0.000
828	152085	1	1981.067	13.00	57.74426	573.50244	-154.067	8.570	-80.000	-119.851	-64.586	-109.000	2500.000
829	152308	4	-1078.757	13.00	56.98298	571.51471	-264.098	57.126	-260.000	-247.186	-141.599	-223.000	0.000
830	152475	1	1830.418	14.00	56.52357	572.53235	-221.893	54.503	-120.000	-98.623	-116.570	-167.000	2500.000
831	152692	4	-1181.903	13.00	58.01194	569.66791	-332.411	16.802	-340.000	-193.836	-115.457	-217.000	0.000
832	152742	2	-2496.485	13.00	53.21592	566.65149	-87.888	-4.710	-100.000	-225.843	-28.045	-50.000	-2000.000
833	152933	2	-2668.100	13.00	55.22742	571.74646	-288.864	1.323	-60.000	-55.912	-73.647	-191.000	-2000.000
834	153142	4	-793.610	13.00	54.79506	569.54846	-311.844	3.265	-20.000	-122.870	-133.161	-209.000	0.000
835	153291	2	-2604.293	13.00	55.45202	570.38824	-264.211	-7.991	-100.000	-23.823	-59.267	-149.000	-2000.000
836	153500	4	-888.004	12.00	54.11773	571.37506	-316.146	-7.741	-160.000	-98.633	-96.483	-209.000	0.000
837	153718	4	-857.508	11.00	55.84163	572.95154	-334.507	-17.401	-20.000	-160.103	-107.497	-218.000	0.000
838	153874	2	-2599.160	11.00	53.94947	569.50879	-253.562	-8.211	-40.000	-54.329	-87.058	-156.000	-2000.000
839	153977	2	-2475.175	11.00	54.01287	571.38995	-145.640	3.086	-140.000	-37.615	-52.006	-103.000	-2000.000
840	154192	4	-747.554	11.00	54.94623	569.05353	-315.080	2.329	0.000	-100.245	-119.557	-215.000	0.000
841	154425	4	-1210.476	11.00	54.08801	569.65112	-318.303	-45.388	-340.000	-150.075	-123.711	-233.000	0.000
842	154645	4	-1363.728	11.00	55.66169	569.72345	-357.225	-7.216	-500.000	-135.425	-143.862	-220.000	0.000
843	154710	1	2315.077	12.00	53.19909	571.46136	-71.105	10.177	0.000	-22.416	-36.579	-65.000	2500.000
844	154839	2	-2529.738	12.00	54.42272	570.86298	-202.509	2.641	-100.000	-52.659	-48.211	-129.000	-2000.000
845	155053	4	-826.257	12.00	57.68475	570.41913	-301.419	47.399	-40.000	-153.375	-164.862	-214.000	0.000
846	155268	4	-901.072	12.00	55.19952	569.64685	-322.253	25.339	-120.000	-144.304	-124.854	-215.000	0.000
847	155487	4	-1274.705	12.00	53.25202	569.16461	-308.625	-11.100	-240.000	-358.687	-137.293	-219.000	0.000
848	155708	4	-1375.363	12.00	53.84306	570.25812	-353.716	-18.401	-140.000	-455.813	-186.432	-221.000	0.000
