episode	total_steps	outcome	reward_sum	ma100_success	loss_critic	loss_actor	r_yaw	r_distance	r_obstacle	r_vlinear	r_vangular	r_step	r_terminal
2281	178569	1	2.869	66.00	0.02535	-0.96068	0.000	1.869	0.000	0.000	0.000	0.000	1.000
2282	178674	1	4.714	67.00	0.02408	-0.96086	0.000	3.719	-0.005	0.000	0.000	0.000	1.000
2283	178715	1	3.836	68.00	0.02438	-0.95674	0.000	2.836	0.000	0.000	0.000	0.000	1.000
2284	178822	1	8.492	69.00	0.02461	-0.95707	0.000	7.492	0.000	0.000	0.000	0.000	1.000
2285	178981	1	11.944	69.00	0.02372	-0.96276	0.000	10.944	0.000	0.000	0.000	0.000	1.000
2286	179070	1	9.150	70.00	0.02383	-0.96363	0.000	8.150	-0.000	0.000	0.000	0.000	1.000
2287	179134	1	6.337	71.00	0.02443	-0.96087	0.000	5.337	0.000	0.000	0.000	0.000	1.000
2288	179194	1	6.372	72.00	0.02421	-0.96122	0.000	5.543	-0.171	0.000	0.000	0.000	1.000
2289	179262	1	5.332	73.00	0.02382	-0.96303	0.000	4.332	0.000	0.000	0.000	0.000	1.000
2290	179403	1	10.786	73.00	0.02412	-0.95842	0.000	9.829	-0.044	0.000	0.000	0.000	1.000
2291	179471	2	3.345	73.00	0.02416	-0.95601	0.000	4.830	-0.485	0.000	0.000	0.000	-1.000
2292	179502	1	3.730	73.00	0.02312	-0.96781	0.000	2.730	0.000	0.000	0.000	0.000	1.000
2293	179541	2	1.082	72.00	0.02489	-0.95490	0.000	2.381	-0.300	0.000	0.000	0.000	-1.000
2294	179593	1	6.675	73.00	0.02446	-0.95933	0.000	5.675	0.000	0.000	0.000	0.000	1.000
2295	179693	1	9.535	73.00	0.02422	-0.96239	0.000	8.696	-0.161	0.000	0.000	0.000	1.000
2296	179754	2	4.175	72.00	0.02407	-0.96857	0.000	5.176	-0.001	0.000	0.000	0.000	-1.000
2297	179784	1	2.879	72.00	0.02508	-0.96536	0.000	1.898	-0.019	0.000	0.000	0.000	1.000
2298	179853	1	5.418	73.00	0.02384	-0.95628	0.000	5.569	-1.152	0.000	0.000	0.000	1.000
2299	179894	2	0.564	72.00	0.02385	-0.94966	0.000	1.574	-0.010	0.000	0.000	0.000	-1.000
2300	179956	1	5.183	73.00	0.02441	-0.95367	0.000	4.183	0.000	0.000	0.000	0.000	1.000
2301	179996	2	1.809	72.00	0.02445	-0.95637	0.000	2.809	0.000	0.000	0.000	0.000	-1.000
2302	180037	2	1.301	71.00	0.02390	-0.96598	0.000	2.606	-0.304	0.000	0.000	0.000	-1.000
2303	180067	1	2.114	71.00	0.02234	-0.95996	0.000	1.781	-0.667	0.000	0.000	0.000	1.000
2304	180128	2	0.917	71.00	0.02402	-0.94897	0.000	3.667	-1.751	0.000	0.000	0.000	-1.000
2305	180158	2	-1.368	70.00	0.02542	-0.95350	0.000	-0.015	-0.353	0.000	0.000	0.000	-1.000
2306	180188	5	1.154	70.00	0.02401	-0.94933	0.000	1.154	0.000	0.000	0.000	0.000	0.000
2307	180239	5	1.379	69.00	0.02506	-0.95508	0.000	1.379	0.000	0.000	0.000	0.000	0.000
2308	180436	1	4.409	70.00	0.02496	-0.95790	0.000	4.089	-0.680	0.000	0.000	0.000	1.000
2309	180469	2	1.594	69.00	0.02411	-0.96344	0.000	2.594	0.000	0.000	0.000	0.000	-1.000
2310	180499	5	0.160	68.00	0.02449	-0.95046	0.000	0.202	-0.042	0.000	0.000	0.000	0.000
2311	180529	5	0.117	67.00	0.02390	-0.95360	0.000	0.321	-0.204	0.000	0.000	0.000	0.000
2312	180565	5	0.278	66.00	0.02592	-0.94343	0.000	0.278	0.000	0.000	0.000	0.000	0.000
2313	180724	1	5.189	66.00	0.02456	-0.95658	0.000	4.189	0.000	0.000	0.000	0.000	1.000
2314	180755	1	3.671	66.00	0.02507	-0.94719	0.000	2.671	0.000	0.000	0.000	0.000	1.000
2315	180789	2	1.048	65.00	0.02484	-0.96528	0.000	2.438	-0.390	0.000	0.000	0.000	-1.000
2316	180883	1	4.991	66.00	0.02471	-0.95684	0.000	3.991	0.000	0.000	0.000	0.000	1.000
2317	180966	1	7.818	66.00	0.02537	-0.95771	0.000	6.818	0.000	0.000	0.000	0.000	1.000
2318	181018	1	3.512	66.00	0.02413	-0.95908	0.000	2.512	0.000	0.000	0.000	0.000	1.000
2319	181080	1	5.026	66.00	0.02342	-0.95737	0.000	4.026	0.000	0.000	0.000	0.000	1.000
2320	181159	1	6.697	67.00	0.02391	-0.96067	0.000	5.739	-0.043	0.000	0.000	0.000	1.000
2321	181189	2	0.053	66.00	0.02538	-0.95292	0.000	1.170	-0.116	0.000	0.000	0.000	-1.000
2322	181219	5	-0.093	65.00	0.02490	-0.96228	0.000	0.023	-0.116	0.000	0.000	0.000	0.000
2323	181254	5	-0.336	65.00	0.02557	-0.95419	0.000	0.215	-0.551	0.000	0.000	0.000	0.000
2324	181336	2	0.190	64.00	0.02467	-0.95362	0.000	1.190	0.000	0.000	0.000	0.000	-1.000
2325	181416	1	2.468	64.00	0.02466	-0.95371	0.000	2.967	-1.499	0.000	0.000	0.000	1.000
2326	181481	1	6.312	64.00	0.02466	-0.95546	0.000	5.560	-0.248	0.000	0.000	0.000	1.000
2327	181513	2	0.728	63.00	0.02475	-0.96050	0.000	2.002	-0.274	0.000	0.000	0.000	-1.000
2328	181543	1	2.727	64.00	0.02471	-0.94998	0.000	1.727	0.000	0.000	0.000	0.000	1.000
2329	181581	2	1.288	63.00	0.02428	-0.95324	0.000	2.288	0.000	0.000	0.000	0.000	-1.000
2330	181647	1	4.706	63.00	0.02471	-0.96561	0.000	4.074	-0.369	0.000	0.000	0.000	1.000
2331	181710	2	3.744	62.00	0.02460	-0.95647	0.000	4.751	-0.007	0.000	0.000	0.000	-1.000
2332	181743	1	3.838	62.00	0.02496	-0.95756	0.000	2.838	0.000	0.000	0.000	0.000	1.000
2333	181799	1	6.796	62.00	0.02463	-0.95304	0.000	5.796	0.000	0.000	0.000	0.000	1.000
2334	181912	1	9.597	62.00	0.02460	-0.95377	0.000	8.597	0.000	0.000	0.000	0.000	1.000
2335	181970	2	0.779	61.00	0.02483	-0.95020	0.000	2.295	-0.516	0.000	0.000	0.000	-1.000
2336	182014	1	5.151	61.00	0.02452	-0.96347	0.000	4.151	0.000	0.000	0.000	0.000	1.000
2337	182135	2	7.629	60.00	0.02412	-0.95976	0.000	8.799	-0.170	0.000	0.000	0.000	-1.000
2338	182187	2	1.217	59.00	0.02467	-0.94899	0.000	2.217	0.000	0.000	0.000	0.000	-1.000
2339	182237	2	0.288	58.00	0.02437	-0.96582	0.000	1.298	-0.010	0.000	0.000	0.000	-1.000
2340	182330	1	6.172	58.00	0.02422	-0.95639	0.000	5.276	-0.103	0.000	0.000	0.000	1.000
2341	182397	1	7.048	58.00	0.02435	-0.96092	0.000	6.048	0.000	0.000	0.000	0.000	1.000
2342	182477	1	6.446	58.00	0.02476	-0.95843	0.000	5.446	0.000	0.000	0.000	0.000	1.000
2343	182544	2	3.506	58.00	0.02418	-0.95933	0.000	4.506	0.000	0.000	0.000	0.000	-1.000
2344	182643	1	5.039	58.00	0.02546	-0.95716	0.000	4.103	-0.064	0.000	0.000	0.000	1.000
2345	182685	1	3.053	59.00	0.02321	-0.96665	0.000	2.118	-0.065	0.000	0.000	0.000	1.000
2346	182800	1	8.815	60.00	0.02376	-0.95812	0.000	7.815	0.000	0.000	0.000	0.000	1.000
2347	182851	1	4.554	60.00	0.02447	-0.95267	0.000	3.560	-0.006	0.000	0.000	0.000	1.000
2348	182931	1	5.597	61.00	0.02460	-0.95685	0.000	4.623	-0.026	0.000	0.000	0.000	1.000
2349	182974	2	1.076	60.00	0.02516	-0.95615	0.000	2.480	-0.404	0.000	0.000	0.000	-1.000
2350	183004	1	2.799	61.00	0.02299	-0.95948	0.000	1.799	0.000	0.000	0.000	0.000	1.000
2351	183069	1	4.487	61.00	0.02402	-0.96541	0.000	3.497	-0.009	0.000	0.000	0.000	1.000
2352	183099	2	0.978	60.00	0.02679	-0.95809	0.000	1.978	0.000	0.000	0.000	0.000	-1.000
2353	183129	5	-0.993	60.00	0.02529	-0.95533	0.000	-0.993	0.000	0.000	0.000	0.000	0.000
2354	183164	2	-0.140	60.00	0.02462	-0.96090	0.000	1.412	-0.552	0.000	0.000	0.000	-1.000
2355	183194	2	-1.749	59.00	0.02482	-0.95588	0.000	-0.372	-0.377	0.000	0.000	0.000	-1.000
2356	183282	2	0.980	58.00	0.02491	-0.96415	0.000	2.430	-0.450	0.000	0.000	0.000	-1.000
2357	183329	1	2.792	58.00	0.02485	-0.95029	0.000	1.792	0.000	0.000	0.000	0.000	1.000
2358	183362	2	1.062	58.00	0.02487	-0.96366	0.000	2.062	0.000	0.000	0.000	0.000	-1.000
2359	183392	2	0.746	57.00	0.02536	-0.96212	0.000	1.746	0.000	0.000	0.000	0.000	-1.000
2360	183453	1	4.803	57.00	0.02499	-0.95369	0.000	3.803	0.000	0.000	0.000	0.000	1.000
2361	183553	1	8.860	58.00	0.02499	-0.95840	0.000	7.860	0.000	0.000	0.000	0.000	1.000
2362	183585	2	1.113	57.00	0.02677	-0.96582	0.000	2.113	0.000	0.000	0.000	0.000	-1.000
2363	183653	1	5.009	57.00	0.02457	-0.95317	0.000	4.009	0.000	0.000	0.000	0.000	1.000
2364	183729	1	6.768	58.00	0.02571	-0.95156	0.000	5.768	0.000	0.000	0.000	0.000	1.000
2365	183777	1	5.564	58.00	0.02411	-0.95475	0.000	4.564	0.000	0.000	0.000	0.000	1.000
2366	183807	1	3.981	58.00	0.02514	-0.96132	0.000	2.981	0.000	0.000	0.000	0.000	1.000
2367	183855	1	5.412	58.00	0.02483	-0.96234	0.000	4.412	0.000	0.000	0.000	0.000	1.000
2368	183898	2	3.614	57.00	0.02522	-0.95675	0.000	4.614	0.000	0.000	0.000	0.000	-1.000
2369	183953	1	4.573	58.00	0.02494	-0.96179	0.000	4.114	-0.541	0.000	0.000	0.000	1.000
2370	184064	1	8.091	58.00	0.02513	-0.95984	0.000	7.548	-0.458	0.000	0.000	0.000	1.000
2371	184117	1	6.138	58.00	0.02402	-0.95837	0.000	5.215	-0.077	0.000	0.000	0.000	1.000
2372	184256	1	8.539	58.00	0.02457	-0.96402	0.000	7.712	-0.173	0.000	0.000	0.000	1.000
2373	184314	2	2.740	57.00	0.02504	-0.95900	0.000	3.922	-0.182	0.000	0.000	0.000	-1.000
2374	184352	1	4.675	57.00	0.02535	-0.95819	0.000	3.675	0.000	0.000	0.000	0.000	1.000
2375	184401	2	3.122	57.00	0.02454	-0.95677	0.000	4.122	0.000	0.000	0.000	0.000	-1.000
2376	184464	1	4.894	58.00	0.02435	-0.96629	0.000	3.973	-0.079	0.000	0.000	0.000	1.000
2377	184507	1	5.097	59.00	0.02466	-0.96322	0.000	4.097	0.000	0.000	0.000	0.000	1.000
2378	184623	1	9.459	59.00	0.02503	-0.95721	0.000	8.594	-0.134	0.000	0.000	0.000	1.000
2379	184704	1	9.355	60.00	0.02505	-0.95285	0.000	8.355	0.000	0.000	0.000	0.000	1.000
2380	184734	5	-0.242	60.00	0.02358	-0.96078	0.000	-0.070	-0.172	0.000	0.000	0.000	0.000
2381	184764	2	-2.297	59.00	0.02547	-0.94763	0.000	-0.457	-0.840	0.000	0.000	0.000	-1.000
2382	184795	5	1.086	58.00	0.02528	-0.94381	0.000	1.090	-0.004	0.000	0.000	0.000	0.000
2383	184825	2	0.342	57.00	0.02496	-0.96485	0.000	1.357	-0.014	0.000	0.000	0.000	-1.000
2384	184870	2	0.616	56.00	0.02423	-0.95511	0.000	1.621	-0.005	0.000	0.000	0.000	-1.000
2385	184900	1	2.817	56.00	0.02350	-0.96946	0.000	1.817	0.000	0.000	0.000	0.000	1.000
2386	184958	1	5.779	56.00	0.02517	-0.95516	0.000	4.779	0.000	0.000	0.000	0.000	1.000
2387	185021	1	5.695	56.00	0.02405	-0.95113	0.000	4.695	0.000	0.000	0.000	0.000	1.000
2388	185096	1	7.569	56.00	0.02483	-0.95644	0.000	6.569	0.000	0.000	0.000	0.000	1.000
2389	185140	2	-0.984	55.00	0.02527	-0.94971	0.000	0.930	-0.914	0.000	0.000	0.000	-1.000
2390	185255	1	5.001	55.00	0.02530	-0.95286	0.000	4.001	0.000	0.000	0.000	0.000	1.000
2391	185285	2	0.187	55.00	0.02417	-0.95763	0.000	1.197	-0.010	0.000	0.000	0.000	-1.000
2392	185318	1	3.423	55.00	0.02361	-0.95727	0.000	2.425	-0.002	0.000	0.000	0.000	1.000
2393	185389	2	3.394	55.00	0.02485	-0.95131	0.000	4.437	-0.043	0.000	0.000	0.000	-1.000
2394	185419	1	2.918	55.00	0.02658	-0.95691	0.000	1.918	0.000	0.000	0.000	0.000	1.000
2395	185488	1	5.469	55.00	0.02515	-0.95040	0.000	4.469	0.000	0.000	0.000	0.000	1.000
2396	185566	2	3.264	55.00	0.02594	-0.95481	0.000	5.086	-0.822	0.000	0.000	0.000	-1.000
2397	185624	1	5.071	55.00	0.02545	-0.94443	0.000	4.071	0.000	0.000	0.000	0.000	1.000
2398	185670	1	4.846	55.00	0.02486	-0.94574	0.000	3.846	0.000	0.000	0.000	0.000	1.000
2399	185711	2	2.734	55.00	0.02425	-0.96143	0.000	3.734	0.000	0.000	0.000	0.000	-1.000
2400	185741	1	3.400	55.00	0.02633	-0.94043	0.000	2.520	-0.121	0.000	0.000	0.000	1.000
2401	185836	1	8.008	56.00	0.02531	-0.95088	0.000	7.008	0.000	0.000	0.000	0.000	1.000
2402	185940	1	8.002	57.00	0.02514	-0.95512	0.000	7.005	-0.003	0.000	0.000	0.000	1.000
2403	186024	2	5.664	56.00	0.02601	-0.94966	0.000	6.664	0.000	0.000	0.000	0.000	-1.000
2404	186054	1	2.842	57.00	0.02632	-0.94537	0.000	1.842	0.000	0.000	0.000	0.000	1.000
2405	186125	2	-0.833	57.00	0.02510	-0.95313	0.000	1.584	-1.418	0.000	0.000	0.000	-1.000
2406	186202	1	4.597	58.00	0.02572	-0.94965	0.000	3.599	-0.002	0.000	0.000	0.000	1.000
2407	186253	1	4.825	59.00	0.02464	-0.94863	0.000	3.825	0.000	0.000	0.000	0.000	1.000
2408	186394	1	9.536	59.00	0.02490	-0.95341	0.000	8.550	-0.014	0.000	0.000	0.000	1.000
2409	186481	1	5.064	60.00	0.02518	-0.94747	0.000	4.064	0.000	0.000	0.000	0.000	1.000
2410	186559	1	7.367	61.00	0.02549	-0.95396	0.000	6.369	-0.002	0.000	0.000	0.000	1.000
2411	186648	1	7.784	62.00	0.02457	-0.95328	0.000	6.784	0.000	0.000	0.000	0.000	1.000
2412	186755	1	8.360	63.00	0.02535	-0.95225	0.000	7.360	0.000	0.000	0.000	0.000	1.000
2413	186899	1	8.376	63.00	0.02507	-0.95513	0.000	8.200	-0.824	0.000	0.000	0.000	1.000
2414	186962	2	2.491	62.00	0.02529	-0.95557	0.000	3.846	-0.355	0.000	0.000	0.000	-1.000
2415	187048	1	4.248	63.00	0.02421	-0.94833	0.000	3.620	-0.373	0.000	0.000	0.000	1.000
2416	187131	1	6.109	63.00	0.02421	-0.94825	0.000	5.315	-0.207	0.000	0.000	0.000	1.000
2417	187199	1	4.947	63.00	0.02526	-0.95052	0.000	3.947	0.000	0.000	0.000	0.000	1.000
2418	187333	1	8.771	63.00	0.02478	-0.95000	0.000	7.771	0.000	0.000	0.000	0.000	1.000
2419	187448	1	9.718	63.00	0.02520	-0.94815	0.000	8.718	0.000	0.000	0.000	0.000	1.000
2420	187514	1	4.345	63.00	0.02545	-0.94262	0.000	3.417	-0.072	0.000	0.000	0.000	1.000
2421	187593	2	3.128	63.00	0.02460	-0.94538	0.000	4.138	-0.010	0.000	0.000	0.000	-1.000
2422	187630	1	2.764	64.00	0.02547	-0.94792	0.000	1.764	0.000	0.000	0.000	0.000	1.000
2423	187705	1	6.508	65.00	0.02458	-0.95517	0.000	5.522	-0.014	0.000	0.000	0.000	1.000
2424	187772	1	6.863	66.00	0.02393	-0.95200	0.000	5.863	0.000	0.000	0.000	0.000	1.000
2425	187846	1	5.667	66.00	0.02461	-0.95524	0.000	4.667	0.000	0.000	0.000	0.000	1.000
2426	187914	1	6.505	66.00	0.02465	-0.94913	0.000	5.505	0.000	0.000	0.000	0.000	1.000
2427	188002	2	5.697	66.00	0.02417	-0.95579	0.000	6.697	0.000	0.000	0.000	0.000	-1.000
2428	188035	2	0.555	65.00	0.02442	-0.93730	0.000	1.555	0.000	0.000	0.000	0.000	-1.000
2429	188080	2	1.218	65.00	0.02418	-0.94878	0.000	2.269	-0.051	0.000	0.000	0.000	-1.000
2430	188120	1	2.757	65.00	0.02514	-0.95508	0.000	1.757	0.000	0.000	0.000	0.000	1.000
2431	188180	1	6.636	66.00	0.02507	-0.95422	0.000	5.636	0.000	0.000	0.000	0.000	1.000
2432	188227	1	4.095	66.00	0.02395	-0.96111	0.000	3.329	-0.234	0.000	0.000	0.000	1.000
2433	188321	1	8.995	66.00	0.02488	-0.94778	0.000	7.995	0.000	0.000	0.000	0.000	1.000
2434	188423	2	5.026	65.00	0.02455	-0.94938	0.000	6.108	-0.082	0.000	0.000	0.000	-1.000
2435	188461	1	3.735	66.00	0.02503	-0.95337	0.000	2.735	0.000	0.000	0.000	0.000	1.000
2436	188494	2	-0.964	65.00	0.02634	-0.95332	0.000	2.199	-2.163	0.000	0.000	0.000	-1.000
2437	188526	2	-0.137	65.00	0.02521	-0.94872	0.000	0.872	-0.010	0.000	0.000	0.000	-1.000
2438	188556	1	2.884	66.00	0.02446	-0.96043	0.000	1.884	0.000	0.000	0.000	0.000	1.000
2439	188587	2	1.657	66.00	0.02364	-0.95985	0.000	2.657	0.000	0.000	0.000	0.000	-1.000
2440	188632	1	5.221	66.00	0.02508	-0.95583	0.000	4.221	0.000	0.000	0.000	0.000	1.000
2441	188670	2	0.567	65.00	0.02377	-0.96118	0.000	1.692	-0.125	0.000	0.000	0.000	-1.000
2442	188707	2	1.194	64.00	0.02413	-0.94424	0.000	2.616	-0.422	0.000	0.000	0.000	-1.000
2443	188737	1	2.951	65.00	0.02311	-0.96057	0.000	1.951	0.000	0.000	0.000	0.000	1.000
2444	188810	1	6.682	65.00	0.02459	-0.94839	0.000	5.682	0.000	0.000	0.000	0.000	1.000
2445	188876	1	7.160	65.00	0.02499	-0.95023	0.000	6.160	0.000	0.000	0.000	0.000	1.000
2446	188924	2	3.340	64.00	0.02426	-0.95569	0.000	4.340	0.000	0.000	0.000	0.000	-1.000
2447	188963	1	3.577	64.00	0.02344	-0.96253	0.000	2.718	-0.141	0.000	0.000	0.000	1.000
2448	189037	1	7.109	64.00	0.02476	-0.95209	0.000	6.165	-0.056	0.000	0.000	0.000	1.000
2449	189070	2	1.468	64.00	0.02443	-0.95259	0.000	2.468	0.000	0.000	0.000	0.000	-1.000
2450	189125	1	4.990	64.00	0.02474	-0.95540	0.000	3.990	0.000	0.000	0.000	0.000	1.000
2451	189208	1	5.728	64.00	0.02461	-0.95238	0.000	4.797	-0.070	0.000	0.000	0.000	1.000
2452	189243	2	1.849	64.00	0.02396	-0.95358	0.000	2.849	0.000	0.000	0.000	0.000	-1.000
2453	189291	1	2.576	65.00	0.02402	-0.94848	0.000	1.776	-0.200	0.000	0.000	0.000	1.000
2454	189337	1	5.333	66.00	0.02490	-0.95489	0.000	4.333	0.000	0.000	0.000	0.000	1.000
2455	189389	1	4.570	67.00	0.02436	-0.95310	0.000	3.818	-0.248	0.000	0.000	0.000	1.000
2456	189428	2	2.285	67.00	0.02484	-0.95833	0.000	3.315	-0.030	0.000	0.000	0.000	-1.000
2457	189471	1	2.511	67.00	0.02444	-0.96492	0.000	1.770	-0.259	0.000	0.000	0.000	1.000
2458	189527	2	1.998	67.00	0.02450	-0.96106	0.000	3.349	-0.351	0.000	0.000	0.000	-1.000
2459	189582	1	5.105	68.00	0.02412	-0.94754	0.000	4.105	0.000	0.000	0.000	0.000	1.000
2460	189612	2	-0.754	67.00	0.02557	-0.93113	0.000	0.336	-0.090	0.000	0.000	0.000	-1.000
2461	189642	5	-0.318	66.00	0.02455	-0.94470	0.000	-0.318	0.000	0.000	0.000	0.000	0.000
2462	189711	2	3.932	66.00	0.02509	-0.94377	0.000	4.934	-0.002	0.000	0.000	0.000	-1.000
2463	189781	1	4.808	66.00	0.02514	-0.95687	0.000	3.819	-0.011	0.000	0.000	0.000	1.000
2464	189839	1	5.786	66.00	0.02469	-0.95904	0.000	4.786	0.000	0.000	0.000	0.000	1.000
2465	189878	2	0.761	65.00	0.02425	-0.95771	0.000	1.878	-0.118	0.000	0.000	0.000	-1.000
2466	189937	1	4.105	65.00	0.02580	-0.94554	0.000	3.732	-0.627	0.000	0.000	0.000	1.000
2467	189973	1	3.856	65.00	0.02501	-0.95908	0.000	2.856	0.000	0.000	0.000	0.000	1.000
2468	190005	1	3.094	66.00	0.02511	-0.95180	0.000	2.117	-0.023	0.000	0.000	0.000	1.000
2469	190042	1	4.005	66.00	0.02471	-0.95292	0.000	3.021	-0.016	0.000	0.000	0.000	1.000
2470	190081	1	3.879	66.00	0.02399	-0.95226	0.000	2.879	0.000	0.000	0.000	0.000	1.000
2471	190154	1	6.078	66.00	0.02397	-0.95501	0.000	5.078	0.000	0.000	0.000	0.000	1.000
2472	190219	1	6.063	66.00	0.02357	-0.95497	0.000	5.063	0.000	0.000	0.000	0.000	1.000
2473	190271	1	5.071	67.00	0.02514	-0.95065	0.000	4.071	0.000	0.000	0.000	0.000	1.000
2474	190314	2	2.178	66.00	0.02416	-0.95285	0.000	3.178	0.000	0.000	0.000	0.000	-1.000
2475	190361	1	3.953	67.00	0.02484	-0.95183	0.000	2.953	0.000	0.000	0.000	0.000	1.000
2476	190404	2	1.723	66.00	0.02474	-0.95772	0.000	2.724	-0.001	0.000	0.000	0.000	-1.000
2477	190434	1	3.708	66.00	0.02488	-0.95501	0.000	2.708	0.000	0.000	0.000	0.000	1.000
2478	190539	1	9.066	66.00	0.02430	-0.95694	0.000	8.200	-0.135	0.000	0.000	0.000	1.000
2479	190628	1	9.287	66.00	0.02540	-0.94736	0.000	8.287	0.000	0.000	0.000	0.000	1.000
2480	190709	1	3.704	67.00	0.02472	-0.95719	0.000	2.798	-0.094	0.000	0.000	0.000	1.000
2481	190762	1	5.522	68.00	0.02459	-0.95427	0.000	4.522	0.000	0.000	0.000	0.000	1.000
2482	190837	1	7.832	69.00	0.02564	-0.95622	0.000	6.832	0.000	0.000	0.000	0.000	1.000
2483	190964	1	11.279	70.00	0.02464	-0.95183	0.000	10.534	-0.255	0.000	0.000	0.000	1.000
2484	191039	2	3.766	70.00	0.02472	-0.95518	0.000	4.766	0.000	0.000	0.000	0.000	-1.000
2485	191109	1	5.556	70.00	0.02592	-0.94701	0.000	4.652	-0.096	0.000	0.000	0.000	1.000
2486	191170	1	6.415	70.00	0.02412	-0.96505	0.000	5.415	0.000	0.000	0.000	0.000	1.000
2487	191209	2	1.606	69.00	0.02560	-0.95526	0.000	2.606	0.000	0.000	0.000	0.000	-1.000
2488	191240	2	0.527	68.00	0.02450	-0.95325	0.000	1.527	0.000	0.000	0.000	0.000	-1.000
2489	191274	2	0.176	68.00	0.02499	-0.94636	0.000	1.189	-0.013	0.000	0.000	0.000	-1.000
2490	191327	1	6.577	68.00	0.02509	-0.95855	0.000	5.577	0.000	0.000	0.000	0.000	1.000
2491	191453	1	11.991	69.00	0.02453	-0.95526	0.000	10.991	0.000	0.000	0.000	0.000	1.000
2492	191518	1	6.804	69.00	0.02458	-0.95258	0.000	5.804	0.000	0.000	0.000	0.000	1.000
2493	191564	1	4.964	70.00	0.02548	-0.94736	0.000	3.964	0.000	0.000	0.000	0.000	1.000
2494	191597	2	0.450	69.00	0.02560	-0.95687	0.000	1.838	-0.389	0.000	0.000	0.000	-1.000
2495	191673	1	5.153	69.00	0.02411	-0.95827	0.000	4.190	-0.038	0.000	0.000	0.000	1.000
2496	191706	2	0.997	69.00	0.02558	-0.95135	0.000	2.095	-0.098	0.000	0.000	0.000	-1.000
2497	191736	1	3.446	69.00	0.02425	-0.95128	0.000	2.452	-0.006	0.000	0.000	0.000	1.000
2498	191837	1	9.273	69.00	0.02555	-0.95086	0.000	8.342	-0.069	0.000	0.000	0.000	1.000
2499	191883	1	4.358	70.00	0.02477	-0.94857	0.000	3.358	0.000	0.000	0.000	0.000	1.000
2500	191993	1	9.424	70.00	0.02463	-0.96002	0.000	8.595	-0.170	0.000	0.000	0.000	1.000
2501	192050	5	1.259	69.00	0.02482	-0.95986	0.000	1.259	0.000	0.000	0.000	0.000	0.000
2502	192083	1	3.735	69.00	0.02548	-0.95208	0.000	2.735	0.000	0.000	0.000	0.000	1.000
2503	192134	2	2.216	69.00	0.02450	-0.96479	0.000	3.216	0.000	0.000	0.000	0.000	-1.000
2504	192178	1	4.807	69.00	0.02517	-0.96099	0.000	3.807	0.000	0.000	0.000	0.000	1.000
2505	192222	1	4.051	70.00	0.02429	-0.96027	0.000	3.559	-0.508	0.000	0.000	0.000	1.000
2506	192274	1	5.357	70.00	0.02351	-0.96059	0.000	4.405	-0.047	0.000	0.000	0.000	1.000
2507	192304	2	0.998	69.00	0.02480	-0.94482	0.000	2.176	-0.178	0.000	0.000	0.000	-1.000
2508	192377	1	7.402	69.00	0.02394	-0.94697	0.000	6.402	0.000	0.000	0.000	0.000	1.000
2509	192432	2	2.586	68.00	0.02592	-0.95078	0.000	3.617	-0.031	0.000	0.000	0.000	-1.000
2510	192493	1	5.042	68.00	0.02403	-0.94997	0.000	4.164	-0.121	0.000	0.000	0.000	1.000
2511	192557	2	2.427	67.00	0.02570	-0.95124	0.000	3.427	0.000	0.000	0.000	0.000	-1.000
2512	192594	1	2.782	67.00	0.02405	-0.96728	0.000	1.782	0.000	0.000	0.000	0.000	1.000
2513	192624	1	3.381	67.00	0.02449	-0.96563	0.000	2.381	0.000	0.000	0.000	0.000	1.000
2514	192706	1	6.495	68.00	0.02522	-0.95754	0.000	5.495	0.000	0.000	0.000	0.000	1.000
2515	192796	1	6.383	68.00	0.02447	-0.95945	0.000	5.383	0.000	0.000	0.000	0.000	1.000
2516	192840	2	0.490	67.00	0.02475	-0.96338	0.000	2.134	-0.644	0.000	0.000	0.000	-1.000
2517	192870	2	0.579	66.00	0.02378	-0.95283	0.000	1.579	0.000	0.000	0.000	0.000	-1.000
2518	192919	1	4.848	66.00	0.02377	-0.95756	0.000	3.848	0.000	0.000	0.000	0.000	1.000
2519	192970	2	2.999	65.00	0.02441	-0.96222	0.000	3.999	0.000	0.000	0.000	0.000	-1.000
2520	193035	1	5.199	65.00	0.02453	-0.95137	0.000	4.199	0.000	0.000	0.000	0.000	1.000
2521	193106	1	6.442	66.00	0.02493	-0.95610	0.000	5.447	-0.005	0.000	0.000	0.000	1.000
2522	193139	2	0.847	65.00	0.02419	-0.94789	0.000	1.847	0.000	0.000	0.000	0.000	-1.000
2523	193184	1	5.090	65.00	0.02556	-0.95960	0.000	4.090	0.000	0.000	0.000	0.000	1.000
2524	193237	1	4.914	65.00	0.02505	-0.96613	0.000	3.914	0.000	0.000	0.000	0.000	1.000
2525	193298	1	6.270	65.00	0.02566	-0.95599	0.000	5.270	0.000	0.000	0.000	0.000	1.000
2526	193355	2	0.629	64.00	0.02517	-0.96188	0.000	1.639	-0.010	0.000	0.000	0.000	-1.000
2527	193408	2	3.806	64.00	0.02522	-0.95923	0.000	4.806	0.000	0.000	0.000	0.000	-1.000
2528	193455	1	4.604	65.00	0.02542	-0.95609	0.000	3.604	0.000	0.000	0.000	0.000	1.000
2529	193488	1	3.555	66.00	0.02625	-0.96801	0.000	2.584	-0.029	0.000	0.000	0.000	1.000
