episode	total_steps	outcome	reward_sum	ma100_success	loss_critic	loss_actor	r_yaw	r_distance	r_obstacle	r_vlinear	r_vangular	r_step	r_terminal
1383	136380	2	5.820	63.00	0.02171	-1.14604	0.000	6.820	0.000	0.000	0.000	0.000	-1.000
1384	136410	1	2.755	63.00	0.02098	-1.13679	0.000	1.755	0.000	0.000	0.000	0.000	1.000
1385	136442	2	0.273	63.00	0.02155	-1.13720	0.000	1.273	0.000	0.000	0.000	0.000	-1.000
1386	136490	1	6.546	63.00	0.02314	-1.14066	0.000	5.546	0.000	0.000	0.000	0.000	1.000
1387	136558	1	8.151	63.00	0.02303	-1.14278	0.000	7.151	0.000	0.000	0.000	0.000	1.000
1388	136617	1	5.484	63.00	0.02235	-1.14799	0.000	4.484	0.000	0.000	0.000	0.000	1.000
1389	136686	1	7.399	64.00	0.02249	-1.14819	0.000	6.399	0.000	0.000	0.000	0.000	1.000
1390	136727	1	4.482	64.00	0.02258	-1.14554	0.000	3.482	0.000	0.000	0.000	0.000	1.000
1391	136793	1	6.748	65.00	0.02058	-1.14064	0.000	5.748	0.000	0.000	0.000	0.000	1.000
1392	136871	1	7.043	65.00	0.02120	-1.15240	0.000	6.043	0.000	0.000	0.000	0.000	1.000
1393	136938	1	6.989	66.00	0.02145	-1.14929	0.000	5.989	0.000	0.000	0.000	0.000	1.000
1394	136972	1	4.273	67.00	0.02140	-1.14457	0.000	3.273	0.000	0.000	0.000	0.000	1.000
1395	137002	1	3.697	67.00	0.02206	-1.14848	0.000	2.697	0.000	0.000	0.000	0.000	1.000
1396	137098	2	1.120	67.00	0.02171	-1.14604	0.000	2.120	0.000	0.000	0.000	0.000	-1.000
1397	137129	2	-0.204	66.00	0.02241	-1.14686	0.000	0.796	0.000	0.000	0.000	0.000	-1.000
1398	137207	1	5.058	67.00	0.02117	-1.15334	0.000	4.058	0.000	0.000	0.000	0.000	1.000
1399	137314	1	9.278	67.00	0.02147	-1.15803	0.000	8.278	0.000	0.000	0.000	0.000	1.000
1400	137396	2	4.828	66.00	0.02209	-1.15319	0.000	5.828	0.000	0.000	0.000	0.000	-1.000
1401	137426	1	2.817	67.00	0.02419	-1.15027	0.000	1.817	0.000	0.000	0.000	0.000	1.000
1402	137464	1	4.758	67.00	0.02269	-1.14890	0.000	3.758	0.000	0.000	0.000	0.000	1.000
1403	137517	1	4.721	67.00	0.02234	-1.15083	0.000	3.721	0.000	0.000	0.000	0.000	1.000
1404	137547	1	3.682	68.00	0.02331	-1.14148	0.000	2.682	0.000	0.000	0.000	0.000	1.000
1405	137680	1	8.798	68.00	0.02262	-1.14862	0.000	7.798	0.000	0.000	0.000	0.000	1.000
1406	137725	2	2.438	67.00	0.02249	-1.16089	0.000	3.438	0.000	0.000	0.000	0.000	-1.000
1407	137773	1	4.601	67.00	0.02172	-1.15795	0.000	3.601	0.000	0.000	0.000	0.000	1.000
1408	137803	1	3.749	68.00	0.02407	-1.14237	0.000	2.749	0.000	0.000	0.000	0.000	1.000
1409	137877	2	4.578	67.00	0.02309	-1.15151	0.000	5.578	0.000	0.000	0.000	0.000	-1.000
1410	137909	2	1.119	66.00	0.02137	-1.14734	0.000	2.119	0.000	0.000	0.000	0.000	-1.000
1411	137939	1	2.876	66.00	0.02118	-1.15021	0.000	1.876	0.000	0.000	0.000	0.000	1.000
1412	137993	2	1.160	65.00	0.02284	-1.15115	0.000	2.160	0.000	0.000	0.000	0.000	-1.000
1413	138061	1	3.990	65.00	0.02151	-1.15894	0.000	2.990	0.000	0.000	0.000	0.000	1.000
1414	138162	1	6.624	65.00	0.02258	-1.15238	0.000	5.624	0.000	0.000	0.000	0.000	1.000
1415	138355	4	10.400	64.00	0.02153	-1.15587	0.000	10.400	0.000	0.000	0.000	0.000	0.000
1416	138385	1	3.930	65.00	0.02146	-1.14242	0.000	2.930	0.000	0.000	0.000	0.000	1.000
1417	138497	1	6.815	65.00	0.02151	-1.15924	0.000	5.815	0.000	0.000	0.000	0.000	1.000
1418	138547	1	5.023	65.00	0.02193	-1.14008	0.000	4.023	0.000	0.000	0.000	0.000	1.000
1419	138586	1	3.570	65.00	0.02050	-1.16265	0.000	2.570	0.000	0.000	0.000	0.000	1.000
1420	138684	1	7.674	66.00	0.02188	-1.15845	0.000	6.674	0.000	0.000	0.000	0.000	1.000
1421	138763	1	6.407	66.00	0.02090	-1.15558	0.000	5.407	0.000	0.000	0.000	0.000	1.000
1422	138885	1	6.489	67.00	0.02112	-1.15710	0.000	5.489	0.000	0.000	0.000	0.000	1.000
1423	138963	1	6.394	67.00	0.02204	-1.15767	0.000	5.394	0.000	0.000	0.000	0.000	1.000
1424	139086	1	7.887	68.00	0.02238	-1.15760	0.000	6.887	0.000	0.000	0.000	0.000	1.000
1425	139142	2	3.165	67.00	0.02173	-1.15939	0.000	4.165	0.000	0.000	0.000	0.000	-1.000
1426	139182	1	3.982	67.00	0.02212	-1.15875	0.000	2.982	0.000	0.000	0.000	0.000	1.000
1427	139215	2	1.538	67.00	0.02252	-1.15844	0.000	2.538	0.000	0.000	0.000	0.000	-1.000
1428	139250	2	0.002	67.00	0.02150	-1.15112	0.000	1.002	0.000	0.000	0.000	0.000	-1.000
1429	139328	1	5.129	68.00	0.02243	-1.16002	0.000	4.129	0.000	0.000	0.000	0.000	1.000
1430	139372	2	0.840	67.00	0.02149	-1.15641	0.000	1.840	0.000	0.000	0.000	0.000	-1.000
1431	139418	1	3.458	67.00	0.02068	-1.15496	0.000	2.458	0.000	0.000	0.000	0.000	1.000
1432	139448	2	1.118	66.00	0.02308	-1.16312	0.000	2.118	0.000	0.000	0.000	0.000	-1.000
1433	139535	1	7.389	66.00	0.02244	-1.16630	0.000	6.389	0.000	0.000	0.000	0.000	1.000
1434	139658	1	9.160	67.00	0.02133	-1.16745	0.000	8.160	0.000	0.000	0.000	0.000	1.000
1435	139721	1	6.642	67.00	0.02148	-1.16565	0.000	5.642	0.000	0.000	0.000	0.000	1.000
1436	139770	1	4.898	67.00	0.02196	-1.16316	0.000	3.898	0.000	0.000	0.000	0.000	1.000
1437	139800	2	-0.073	66.00	0.02273	-1.15095	0.000	0.927	0.000	0.000	0.000	0.000	-1.000
1438	139831	5	0.567	66.00	0.02138	-1.15547	0.000	0.567	0.000	0.000	0.000	0.000	0.000
1439	139861	5	1.048	66.00	0.02171	-1.14500	0.000	1.048	0.000	0.000	0.000	0.000	0.000
1440	139937	2	2.384	66.00	0.02238	-1.16488	0.000	3.384	0.000	0.000	0.000	0.000	-1.000
1441	140003	1	5.011	66.00	0.02245	-1.15875	0.000	4.011	0.000	0.000	0.000	0.000	1.000
1442	140099	2	5.086	65.00	0.02327	-1.16054	0.000	6.086	0.000	0.000	0.000	0.000	-1.000
1443	140129	5	0.299	65.00	0.02237	-1.14778	0.000	0.299	0.000	0.000	0.000	0.000	0.000
1444	140207	1	5.008	65.00	0.02294	-1.15682	0.000	4.008	0.000	0.000	0.000	0.000	1.000
1445	140282	1	6.634	65.00	0.02248	-1.16253	0.000	5.634	0.000	0.000	0.000	0.000	1.000
1446	140313	1	3.706	65.00	0.02246	-1.16218	0.000	2.706	0.000	0.000	0.000	0.000	1.000
1447	140361	1	5.445	66.00	0.02075	-1.15643	0.000	4.445	0.000	0.000	0.000	0.000	1.000
1448	140411	1	5.426	66.00	0.02159	-1.17224	0.000	4.426	0.000	0.000	0.000	0.000	1.000
1449	140441	1	3.625	66.00	0.02191	-1.15596	0.000	2.625	0.000	0.000	0.000	0.000	1.000
1450	140535	1	6.538	66.00	0.02287	-1.16170	0.000	5.538	0.000	0.000	0.000	0.000	1.000
1451	140603	1	6.780	66.00	0.02223	-1.16162	0.000	5.780	0.000	0.000	0.000	0.000	1.000
1452	140709	1	9.428	66.00	0.02205	-1.15542	0.000	8.428	0.000	0.000	0.000	0.000	1.000
1453	140786	2	5.723	65.00	0.02301	-1.16380	0.000	6.723	0.000	0.000	0.000	0.000	-1.000
1454	140816	1	2.738	65.00	0.02260	-1.15771	0.000	1.738	0.000	0.000	0.000	0.000	1.000
1455	140901	1	9.277	65.00	0.02276	-1.15971	0.000	8.277	0.000	0.000	0.000	0.000	1.000
1456	140967	1	8.029	65.00	0.02110	-1.16475	0.000	7.029	0.000	0.000	0.000	0.000	1.000
1457	141013	1	4.794	66.00	0.02129	-1.16609	0.000	3.794	0.000	0.000	0.000	0.000	1.000
1458	141052	1	3.777	66.00	0.02358	-1.16165	0.000	2.777	0.000	0.000	0.000	0.000	1.000
1459	141170	1	8.730	66.00	0.02231	-1.16548	0.000	7.730	0.000	0.000	0.000	0.000	1.000
1460	141200	2	0.167	65.00	0.02260	-1.16610	0.000	1.167	0.000	0.000	0.000	0.000	-1.000
1461	141230	5	0.122	64.00	0.02195	-1.17042	0.000	0.122	0.000	0.000	0.000	0.000	0.000
1462	141272	2	-0.762	63.00	0.02168	-1.17556	0.000	0.238	0.000	0.000	0.000	0.000	-1.000
1463	141408	1	5.701	64.00	0.02196	-1.16762	0.000	4.701	0.000	0.000	0.000	0.000	1.000
1464	141465	1	5.662	64.00	0.02185	-1.16888	0.000	4.662	0.000	0.000	0.000	0.000	1.000
1465	141513	2	2.839	64.00	0.02254	-1.17273	0.000	3.839	0.000	0.000	0.000	0.000	-1.000
1466	141604	2	5.242	64.00	0.02290	-1.16586	0.000	6.242	0.000	0.000	0.000	0.000	-1.000
1467	141699	2	2.997	63.00	0.02192	-1.16336	0.000	3.997	0.000	0.000	0.000	0.000	-1.000
1468	141729	1	2.793	64.00	0.02062	-1.17222	0.000	1.793	0.000	0.000	0.000	0.000	1.000
1469	141794	1	6.572	65.00	0.02248	-1.17192	0.000	5.572	0.000	0.000	0.000	0.000	1.000
1470	141881	1	9.051	66.00	0.02144	-1.16458	0.000	8.051	0.000	0.000	0.000	0.000	1.000
1471	141926	2	2.064	66.00	0.02277	-1.16764	0.000	3.064	0.000	0.000	0.000	0.000	-1.000
1472	141981	1	4.649	67.00	0.02263	-1.17123	0.000	3.649	0.000	0.000	0.000	0.000	1.000
1473	142016	1	3.754	67.00	0.02127	-1.17238	0.000	2.754	0.000	0.000	0.000	0.000	1.000
1474	142100	1	7.194	67.00	0.02255	-1.17227	0.000	6.194	0.000	0.000	0.000	0.000	1.000
1475	142178	1	5.976	67.00	0.02225	-1.16568	0.000	4.976	0.000	0.000	0.000	0.000	1.000
1476	142236	1	5.334	68.00	0.02138	-1.18176	0.000	4.334	0.000	0.000	0.000	0.000	1.000
1477	142331	1	7.867	69.00	0.02289	-1.16592	0.000	6.867	0.000	0.000	0.000	0.000	1.000
1478	142371	1	3.990	70.00	0.02139	-1.16620	0.000	2.990	0.000	0.000	0.000	0.000	1.000
1479	142415	2	1.725	70.00	0.02075	-1.17298	0.000	2.725	0.000	0.000	0.000	0.000	-1.000
1480	142496	1	6.656	70.00	0.02219	-1.17201	0.000	5.656	0.000	0.000	0.000	0.000	1.000
1481	142534	1	5.211	70.00	0.02138	-1.17042	0.000	4.211	0.000	0.000	0.000	0.000	1.000
1482	142571	1	5.384	70.00	0.02139	-1.16427	0.000	4.384	0.000	0.000	0.000	0.000	1.000
1483	142606	1	4.911	71.00	0.02314	-1.17184	0.000	3.911	0.000	0.000	0.000	0.000	1.000
1484	142668	2	4.357	70.00	0.02252	-1.16457	0.000	5.357	0.000	0.000	0.000	0.000	-1.000
1485	142740	2	0.785	70.00	0.02276	-1.16587	0.000	1.785	0.000	0.000	0.000	0.000	-1.000
1486	142789	1	5.132	70.00	0.02200	-1.16231	0.000	4.132	0.000	0.000	0.000	0.000	1.000
1487	142822	2	-0.461	69.00	0.02326	-1.15902	0.000	0.539	0.000	0.000	0.000	0.000	-1.000
1488	142856	2	1.529	68.00	0.02146	-1.16704	0.000	2.529	0.000	0.000	0.000	0.000	-1.000
1489	142890	1	4.633	68.00	0.02154	-1.16629	0.000	3.633	0.000	0.000	0.000	0.000	1.000
1490	142945	2	3.734	67.00	0.02253	-1.15999	0.000	4.734	0.000	0.000	0.000	0.000	-1.000
1491	142979	2	1.112	66.00	0.02181	-1.16079	0.000	2.112	0.000	0.000	0.000	0.000	-1.000
1492	143015	1	3.766	66.00	0.02183	-1.16978	0.000	2.766	0.000	0.000	0.000	0.000	1.000
1493	143081	1	6.733	66.00	0.02162	-1.17395	0.000	5.733	0.000	0.000	0.000	0.000	1.000
1494	143123	1	4.654	66.00	0.02172	-1.15993	0.000	3.654	0.000	0.000	0.000	0.000	1.000
1495	143213	1	11.201	66.00	0.02230	-1.17737	0.000	10.201	0.000	0.000	0.000	0.000	1.000
1496	143297	1	9.031	67.00	0.02183	-1.17140	0.000	8.031	0.000	0.000	0.000	0.000	1.000
1497	143379	1	9.040	68.00	0.02234	-1.16578	0.000	8.040	0.000	0.000	0.000	0.000	1.000
1498	143437	1	6.064	68.00	0.02368	-1.17509	0.000	5.064	0.000	0.000	0.000	0.000	1.000
1499	143477	1	4.865	68.00	0.02318	-1.16753	0.000	3.865	0.000	0.000	0.000	0.000	1.000
1500	143515	2	0.094	68.00	0.02175	-1.17334	0.000	1.094	0.000	0.000	0.000	0.000	-1.000
1501	143588	2	6.107	67.00	0.02175	-1.17237	0.000	7.107	0.000	0.000	0.000	0.000	-1.000
1502	143647	1	5.119	67.00	0.02215	-1.17626	0.000	4.119	0.000	0.000	0.000	0.000	1.000
1503	143780	1	8.822	67.00	0.02273	-1.17717	0.000	7.822	0.000	0.000	0.000	0.000	1.000
1504	143810	1	3.678	67.00	0.02015	-1.18077	0.000	2.678	0.000	0.000	0.000	0.000	1.000
1505	143882	1	7.830	67.00	0.02289	-1.17620	0.000	6.830	0.000	0.000	0.000	0.000	1.000
1506	143928	1	3.736	68.00	0.02273	-1.17662	0.000	2.736	0.000	0.000	0.000	0.000	1.000
1507	143958	2	-0.404	67.00	0.02226	-1.17703	0.000	0.596	0.000	0.000	0.000	0.000	-1.000
1508	143991	1	3.448	67.00	0.02212	-1.18826	0.000	2.448	0.000	0.000	0.000	0.000	1.000
1509	144082	1	7.566	68.00	0.02274	-1.17607	0.000	6.566	0.000	0.000	0.000	0.000	1.000
1510	144138	1	4.697	69.00	0.02308	-1.17658	0.000	3.697	0.000	0.000	0.000	0.000	1.000
1511	144184	1	5.557	69.00	0.02224	-1.17866	0.000	4.557	0.000	0.000	0.000	0.000	1.000
1512	144277	1	6.599	70.00	0.02195	-1.17576	0.000	5.599	0.000	0.000	0.000	0.000	1.000
1513	144333	2	3.724	69.00	0.02277	-1.17018	0.000	4.724	0.000	0.000	0.000	0.000	-1.000
1514	144363	1	3.716	69.00	0.02176	-1.18111	0.000	2.716	0.000	0.000	0.000	0.000	1.000
1515	144434	1	6.591	70.00	0.02231	-1.18467	0.000	5.591	0.000	0.000	0.000	0.000	1.000
1516	144519	1	7.074	70.00	0.02203	-1.17709	0.000	6.074	0.000	0.000	0.000	0.000	1.000
1517	144586	1	4.698	70.00	0.02154	-1.17520	0.000	3.698	0.000	0.000	0.000	0.000	1.000
1518	144641	1	7.121	70.00	0.02181	-1.17860	0.000	6.121	0.000	0.000	0.000	0.000	1.000
1519	144760	1	7.856	70.00	0.02247	-1.17307	0.000	6.856	0.000	0.000	0.000	0.000	1.000
1520	144854	2	5.414	69.00	0.02201	-1.17902	0.000	6.414	0.000	0.000	0.000	0.000	-1.000
1521	144916	1	6.590	69.00	0.02240	-1.18787	0.000	5.590	0.000	0.000	0.000	0.000	1.000
1522	144994	2	4.848	68.00	0.02194	-1.17411	0.000	5.848	0.000	0.000	0.000	0.000	-1.000
1523	145083	1	6.285	68.00	0.02277	-1.17624	0.000	5.285	0.000	0.000	0.000	0.000	1.000
1524	145113	2	-0.177	67.00	0.02230	-1.17224	0.000	0.823	0.000	0.000	0.000	0.000	-1.000
1525	145146	1	2.643	68.00	0.02176	-1.18104	0.000	1.643	0.000	0.000	0.000	0.000	1.000
1526	145196	1	5.391	68.00	0.02155	-1.18296	0.000	4.391	0.000	0.000	0.000	0.000	1.000
1527	145291	1	8.757	69.00	0.02210	-1.18053	0.000	7.757	0.000	0.000	0.000	0.000	1.000
1528	145353	1	4.044	70.00	0.02154	-1.18205	0.000	3.044	0.000	0.000	0.000	0.000	1.000
1529	145479	1	7.638	70.00	0.02230	-1.18109	0.000	6.638	0.000	0.000	0.000	0.000	1.000
1530	145545	1	5.210	71.00	0.02099	-1.18875	0.000	4.210	0.000	0.000	0.000	0.000	1.000
1531	145716	1	7.824	71.00	0.02110	-1.18929	0.000	6.824	0.000	0.000	0.000	0.000	1.000
1532	145821	1	4.909	72.00	0.02178	-1.18699	0.000	3.909	0.000	0.000	0.000	0.000	1.000
1533	145885	2	3.395	71.00	0.02140	-1.17856	0.000	4.395	0.000	0.000	0.000	0.000	-1.000
1534	145918	2	0.510	70.00	0.02148	-1.18833	0.000	1.510	0.000	0.000	0.000	0.000	-1.000
1535	145948	2	1.708	69.00	0.02236	-1.17726	0.000	2.708	0.000	0.000	0.000	0.000	-1.000
1536	146062	1	4.954	69.00	0.02118	-1.18601	0.000	3.954	0.000	0.000	0.000	0.000	1.000
1537	146137	1	6.614	70.00	0.02217	-1.18772	0.000	5.614	0.000	0.000	0.000	0.000	1.000
1538	146215	2	4.672	70.00	0.02142	-1.18543	0.000	5.672	0.000	0.000	0.000	0.000	-1.000
1539	146245	1	2.709	71.00	0.02232	-1.17907	0.000	1.709	0.000	0.000	0.000	0.000	1.000
1540	146352	1	6.471	72.00	0.02159	-1.18203	0.000	5.471	0.000	0.000	0.000	0.000	1.000
1541	146385	2	0.397	71.00	0.02159	-1.18902	0.000	1.397	0.000	0.000	0.000	0.000	-1.000
1542	146460	1	7.492	72.00	0.02124	-1.18100	0.000	6.492	0.000	0.000	0.000	0.000	1.000
1543	146538	2	4.920	72.00	0.02207	-1.18538	0.000	5.920	0.000	0.000	0.000	0.000	-1.000
1544	146571	1	2.702	72.00	0.02091	-1.17857	0.000	1.702	0.000	0.000	0.000	0.000	1.000
1545	146622	1	5.113	72.00	0.02129	-1.18706	0.000	4.113	0.000	0.000	0.000	0.000	1.000
1546	146701	1	4.894	72.00	0.02099	-1.18907	0.000	3.894	0.000	0.000	0.000	0.000	1.000
1547	146783	1	8.179	72.00	0.02220	-1.19192	0.000	7.179	0.000	0.000	0.000	0.000	1.000
1548	146848	2	2.812	71.00	0.02194	-1.18708	0.000	3.812	0.000	0.000	0.000	0.000	-1.000
1549	146926	1	4.975	71.00	0.02195	-1.18434	0.000	3.975	0.000	0.000	0.000	0.000	1.000
1550	147015	1	9.202	71.00	0.02193	-1.18983	0.000	8.202	0.000	0.000	0.000	0.000	1.000
1551	147066	2	3.226	70.00	0.02032	-1.19417	0.000	4.226	0.000	0.000	0.000	0.000	-1.000
1552	147122	1	5.111	70.00	0.02183	-1.18611	0.000	4.111	0.000	0.000	0.000	0.000	1.000
1553	147235	1	7.521	71.00	0.02181	-1.19553	0.000	6.521	0.000	0.000	0.000	0.000	1.000
1554	147302	1	6.424	71.00	0.02176	-1.18757	0.000	5.424	0.000	0.000	0.000	0.000	1.000
1555	147366	1	6.429	71.00	0.02193	-1.18650	0.000	5.429	0.000	0.000	0.000	0.000	1.000
1556	147411	1	5.405	71.00	0.02189	-1.19193	0.000	4.405	0.000	0.000	0.000	0.000	1.000
1557	147478	1	5.283	71.00	0.02235	-1.18809	0.000	4.283	0.000	0.000	0.000	0.000	1.000
1558	147570	1	8.838	71.00	0.02219	-1.18745	0.000	7.838	0.000	0.000	0.000	0.000	1.000
1559	147649	2	6.432	70.00	0.02148	-1.18711	0.000	7.432	0.000	0.000	0.000	0.000	-1.000
1560	147702	1	4.785	71.00	0.02133	-1.18728	0.000	3.785	0.000	0.000	0.000	0.000	1.000
1561	147786	2	6.046	71.00	0.02184	-1.18740	0.000	7.046	0.000	0.000	0.000	0.000	-1.000
1562	147844	1	6.571	72.00	0.02091	-1.19337	0.000	5.571	0.000	0.000	0.000	0.000	1.000
1563	147904	2	3.772	71.00	0.02256	-1.19188	0.000	4.772	0.000	0.000	0.000	0.000	-1.000
1564	147935	2	-0.357	70.00	0.02166	-1.19140	0.000	0.643	0.000	0.000	0.000	0.000	-1.000
1565	148006	1	4.782	71.00	0.02143	-1.18496	0.000	3.782	0.000	0.000	0.000	0.000	1.000
1566	148130	1	10.869	72.00	0.02260	-1.19491	0.000	9.869	0.000	0.000	0.000	0.000	1.000
1567	148173	1	4.280	73.00	0.02247	-1.20131	0.000	3.280	0.000	0.000	0.000	0.000	1.000
1568	148244	2	5.661	72.00	0.02123	-1.19841	0.000	6.661	0.000	0.000	0.000	0.000	-1.000
1569	148313	2	2.551	71.00	0.02223	-1.19300	0.000	3.551	0.000	0.000	0.000	0.000	-1.000
1570	148344	1	3.412	71.00	0.02018	-1.20604	0.000	2.412	0.000	0.000	0.000	0.000	1.000
1571	148437	1	7.152	72.00	0.02162	-1.19662	0.000	6.152	0.000	0.000	0.000	0.000	1.000
1572	148567	1	11.201	72.00	0.02118	-1.20112	0.000	10.201	0.000	0.000	0.000	0.000	1.000
1573	148623	2	2.731	71.00	0.02134	-1.19543	0.000	3.731	0.000	0.000	0.000	0.000	-1.000
1574	148784	1	5.058	71.00	0.02147	-1.19638	0.000	4.058	0.000	0.000	0.000	0.000	1.000
1575	148829	1	5.225	71.00	0.02178	-1.19707	0.000	4.225	0.000	0.000	0.000	0.000	1.000
1576	148871	1	4.811	71.00	0.02213	-1.19715	0.000	3.811	0.000	0.000	0.000	0.000	1.000
1577	148909	1	4.728	71.00	0.02117	-1.19935	0.000	3.728	0.000	0.000	0.000	0.000	1.000
1578	148948	1	3.860	71.00	0.02280	-1.19392	0.000	2.860	0.000	0.000	0.000	0.000	1.000
1579	148978	1	4.181	72.00	0.02137	-1.20364	0.000	3.181	0.000	0.000	0.000	0.000	1.000
1580	149076	1	7.186	72.00	0.02166	-1.19698	0.000	6.186	0.000	0.000	0.000	0.000	1.000
1581	149136	2	2.533	71.00	0.02103	-1.20046	0.000	3.533	0.000	0.000	0.000	0.000	-1.000
1582	149283	4	1.121	70.00	0.02140	-1.19834	0.000	1.121	0.000	0.000	0.000	0.000	0.000
1583	149349	1	6.533	70.00	0.02168	-1.19324	0.000	5.533	0.000	0.000	0.000	0.000	1.000
1584	149395	1	5.480	71.00	0.02166	-1.19907	0.000	4.480	0.000	0.000	0.000	0.000	1.000
1585	149425	2	0.782	71.00	0.01951	-1.20499	0.000	1.782	0.000	0.000	0.000	0.000	-1.000
1586	149481	2	2.164	70.00	0.02159	-1.19976	0.000	3.164	0.000	0.000	0.000	0.000	-1.000
1587	149580	1	4.984	71.00	0.02186	-1.19859	0.000	3.984	0.000	0.000	0.000	0.000	1.000
1588	149662	1	7.542	72.00	0.02142	-1.19639	0.000	6.542	0.000	0.000	0.000	0.000	1.000
1589	149711	1	4.946	72.00	0.02311	-1.19380	0.000	3.946	0.000	0.000	0.000	0.000	1.000
1590	149770	1	4.729	73.00	0.02153	-1.19768	0.000	3.729	0.000	0.000	0.000	0.000	1.000
1591	149845	2	5.144	73.00	0.02109	-1.19554	0.000	6.144	0.000	0.000	0.000	0.000	-1.000
1592	149889	1	4.616	73.00	0.02169	-1.19144	0.000	3.616	0.000	0.000	0.000	0.000	1.000
1593	149919	2	-1.088	72.00	0.02313	-1.19515	0.000	-0.088	0.000	0.000	0.000	0.000	-1.000
1594	149949	5	0.107	71.00	0.02114	-1.20416	0.000	0.107	0.000	0.000	0.000	0.000	0.000
1595	150026	1	2.843	71.00	0.02132	-1.20496	0.000	1.843	0.000	0.000	0.000	0.000	1.000
1596	150067	2	-0.060	70.00	0.02147	-1.19860	0.000	0.940	0.000	0.000	0.000	0.000	-1.000
1597	150106	1	3.965	70.00	0.02207	-1.20596	0.000	2.965	0.000	0.000	0.000	0.000	1.000
1598	150143	1	5.095	70.00	0.02476	-1.19174	0.000	4.095	0.000	0.000	0.000	0.000	1.000
1599	150201	1	7.504	70.00	0.02174	-1.19464	0.000	6.504	0.000	0.000	0.000	0.000	1.000
1600	150274	1	8.560	71.00	0.02169	-1.19910	0.000	7.560	0.000	0.000	0.000	0.000	1.000
1601	150319	2	0.181	71.00	0.02010	-1.20729	0.000	1.181	0.000	0.000	0.000	0.000	-1.000
1602	150352	2	1.392	70.00	0.02061	-1.20063	0.000	2.392	0.000	0.000	0.000	0.000	-1.000
1603	150402	1	6.297	70.00	0.02186	-1.20001	0.000	5.297	0.000	0.000	0.000	0.000	1.000
1604	150456	2	3.660	69.00	0.02104	-1.18866	0.000	4.660	0.000	0.000	0.000	0.000	-1.000
1605	150500	1	2.649	69.00	0.02080	-1.19809	0.000	1.649	0.000	0.000	0.000	0.000	1.000
1606	150587	1	9.146	69.00	0.02201	-1.20206	0.000	8.146	0.000	0.000	0.000	0.000	1.000
1607	150617	5	-0.678	69.00	0.02023	-1.20882	0.000	-0.678	0.000	0.000	0.000	0.000	0.000
1608	150647	2	-0.747	68.00	0.02268	-1.19396	0.000	0.253	0.000	0.000	0.000	0.000	-1.000
1609	150709	2	0.211	67.00	0.02230	-1.19963	0.000	1.211	0.000	0.000	0.000	0.000	-1.000
1610	150758	2	1.360	66.00	0.02063	-1.19569	0.000	2.360	0.000	0.000	0.000	0.000	-1.000
1611	150812	2	1.595	65.00	0.02124	-1.18465	0.000	2.595	0.000	0.000	0.000	0.000	-1.000
1612	150912	1	7.407	65.00	0.02093	-1.19355	0.000	6.407	0.000	0.000	0.000	0.000	1.000
1613	150952	1	5.151	66.00	0.02135	-1.20824	0.000	4.151	0.000	0.000	0.000	0.000	1.000
1614	151043	1	9.619	66.00	0.02169	-1.19640	0.000	8.619	0.000	0.000	0.000	0.000	1.000
1615	151143	1	9.177	66.00	0.02221	-1.20267	0.000	8.177	0.000	0.000	0.000	0.000	1.000
1616	151192	2	3.694	65.00	0.02194	-1.20359	0.000	4.694	0.000	0.000	0.000	0.000	-1.000
1617	151222	1	2.940	65.00	0.02295	-1.19010	0.000	1.940	0.000	0.000	0.000	0.000	1.000
1618	151277	1	5.650	65.00	0.02137	-1.20506	0.000	4.650	0.000	0.000	0.000	0.000	1.000
1619	151327	2	3.877	64.00	0.02199	-1.20073	0.000	4.877	0.000	0.000	0.000	0.000	-1.000
1620	151357	1	3.584	65.00	0.02305	-1.19698	0.000	2.584	0.000	0.000	0.000	0.000	1.000
1621	151418	1	7.170	65.00	0.02261	-1.19331	0.000	6.170	0.000	0.000	0.000	0.000	1.000
1622	151489	2	7.504	65.00	0.02179	-1.19881	0.000	8.504	0.000	0.000	0.000	0.000	-1.000
1623	151554	1	6.620	65.00	0.02137	-1.20789	0.000	5.620	0.000	0.000	0.000	0.000	1.000
1624	151643	1	9.956	66.00	0.02233	-1.20114	0.000	8.956	0.000	0.000	0.000	0.000	1.000
1625	151704	2	4.530	65.00	0.02267	-1.19977	0.000	5.530	0.000	0.000	0.000	0.000	-1.000
1626	151734	1	3.519	65.00	0.02238	-1.19080	0.000	2.519	0.000	0.000	0.000	0.000	1.000
1627	151793	1	8.205	65.00	0.02211	-1.20060	0.000	7.205	0.000	0.000	0.000	0.000	1.000
1628	151823	1	3.280	65.00	0.02195	-1.20203	0.000	2.280	0.000	0.000	0.000	0.000	1.000
1629	151896	1	6.392	65.00	0.02265	-1.19865	0.000	5.392	0.000	0.000	0.000	0.000	1.000
1630	151947	1	7.168	65.00	0.02315	-1.19658	0.000	6.168	0.000	0.000	0.000	0.000	1.000
1631	151982	1	5.043	65.00	0.02138	-1.19889	0.000	4.043	0.000	0.000	0.000	0.000	1.000
1632	152012	1	3.833	65.00	0.02279	-1.19210	0.000	2.833	0.000	0.000	0.000	0.000	1.000
1633	152103	1	7.250	66.00	0.02152	-1.19832	0.000	6.250	0.000	0.000	0.000	0.000	1.000
