episode	total_steps	outcome	reward_sum	ma100_success	loss_critic	loss_actor	r_yaw	r_distance	r_obstacle	r_vlinear	r_vangular	r_step	r_terminal
1087	108505	2	-2236.704	55.00	30.20230	189.21899	-17.173	4.344	-100.000	-72.099	-17.777	-34.000	-2000.000
1088	108584	2	-2810.340	54.00	33.19836	190.10245	-65.045	5.295	-520.000	-76.272	-75.317	-79.000	-2000.000
1089	108640	1	2242.691	54.00	30.85172	188.97319	-63.692	25.452	-120.000	-14.360	-28.708	-56.000	2500.000
1090	108709	1	2048.545	55.00	31.59104	188.86615	-62.346	13.519	-240.000	-46.242	-47.386	-69.000	2500.000
1091	108828	1	2260.766	56.00	31.39412	189.09329	-71.122	42.760	-20.000	-28.278	-43.594	-119.000	2500.000
1092	108911	1	2082.475	56.00	31.21184	189.08731	-55.483	24.479	-240.000	-35.682	-27.839	-83.000	2500.000
1093	108965	1	2255.361	57.00	31.21620	188.37543	-86.279	-3.883	0.000	-3.510	-96.966	-54.000	2500.000
1094	108996	2	-2184.143	56.00	31.04268	189.00208	-44.794	-5.261	-60.000	-6.949	-36.140	-31.000	-2000.000
1095	109084	1	2293.893	56.00	30.39434	189.16553	-84.058	39.997	0.000	-36.055	-37.992	-88.000	2500.000
1096	109158	1	2131.250	57.00	31.05502	189.00668	-69.255	7.350	-160.000	-20.501	-52.343	-74.000	2500.000
1097	109228	2	-2341.641	57.00	29.64133	188.78152	-45.768	6.885	-160.000	-31.666	-41.093	-70.000	-2000.000
1098	109279	1	2183.861	57.00	33.29804	188.73421	-37.814	13.250	-200.000	-5.060	-35.515	-51.000	2500.000
1099	109347	2	-2240.566	57.00	31.47751	188.69081	-48.820	25.922	-60.000	-44.489	-45.179	-68.000	-2000.000
1100	109544	1	1414.811	58.00	33.63299	189.56456	-204.461	83.942	-480.000	-107.336	-180.334	-197.000	2500.000
1101	109670	1	2199.853	58.00	31.14223	190.09413	-97.537	35.258	0.000	-52.213	-59.655	-126.000	2500.000
1102	109704	1	2408.816	58.00	31.73444	188.70691	-21.161	9.326	0.000	-19.648	-25.701	-34.000	2500.000
1103	109770	1	2346.460	58.00	31.58792	189.68814	-77.748	30.144	0.000	-4.205	-35.731	-66.000	2500.000
1104	109960	1	1718.337	58.00	32.25696	189.24129	-160.061	69.004	-300.000	-120.471	-80.134	-190.000	2500.000
1105	110009	2	-2317.258	58.00	29.84514	189.05988	-50.485	6.271	-120.000	-51.603	-52.441	-49.000	-2000.000
1106	110041	2	-2244.441	57.00	30.74269	188.55830	-37.821	2.291	-120.000	-32.419	-24.492	-32.000	-2000.000
1107	110093	1	2334.062	57.00	31.43926	188.53082	-48.986	10.797	-40.000	-7.007	-28.742	-52.000	2500.000
1108	110210	1	2103.447	57.00	32.23515	188.99312	-79.146	44.064	-180.000	-25.761	-38.710	-117.000	2500.000
1109	110354	1	2218.057	57.00	30.48651	189.35670	-89.451	64.410	0.000	-40.993	-71.909	-144.000	2500.000
1110	110384	5	-310.696	56.00	34.93349	188.68375	-20.648	1.032	-180.000	-35.713	-45.367	-30.000	0.000
1111	110535	1	1369.212	57.00	31.84076	189.49443	-125.475	48.595	-600.000	-170.971	-131.937	-151.000	2500.000
1112	110647	1	1989.771	57.00	31.66600	189.02274	-44.847	39.374	-280.000	-67.015	-45.742	-112.000	2500.000
1113	110703	2	-2206.739	56.00	30.15503	189.23225	-38.574	7.098	-80.000	-9.878	-29.385	-56.000	-2000.000
1114	110733	1	2443.603	57.00	29.20724	187.10815	-22.653	15.055	0.000	-2.166	-16.632	-30.000	2500.000
1115	110804	2	-2548.321	56.00	31.60560	188.51358	-106.927	-7.777	-300.000	-15.886	-46.731	-71.000	-2000.000
1116	110845	2	-2173.047	55.00	32.62547	188.89159	-21.488	7.593	-60.000	-37.646	-20.507	-41.000	-2000.000
1117	110900	1	2404.413	55.00	31.88581	188.94778	-31.656	16.648	0.000	-3.601	-21.978	-55.000	2500.000
1118	110979	1	2265.901	56.00	30.83863	188.78648	-35.962	25.507	-100.000	-7.972	-36.673	-79.000	2500.000
1119	111052	1	2321.496	56.00	29.94177	188.42252	-63.498	16.654	0.000	-22.857	-35.802	-73.000	2500.000
1120	111153	1	2111.868	57.00	29.70687	188.29779	-96.132	20.194	-180.000	-12.253	-18.942	-101.000	2500.000
1121	111239	1	2101.821	58.00	31.44218	188.60614	-53.219	25.528	-200.000	-13.329	-71.159	-86.000	2500.000
1122	111347	1	2254.643	58.00	31.67130	189.74109	-61.602	33.233	-60.000	-25.296	-23.693	-108.000	2500.000
1123	111377	1	2445.275	59.00	32.67027	188.66180	-19.204	11.243	0.000	-2.370	-14.395	-30.000	2500.000
1124	111537	1	2222.718	60.00	33.10442	187.45776	-93.349	56.464	0.000	-28.456	-51.941	-160.000	2500.000
1125	111585	2	-2379.604	59.00	33.47472	188.22813	-42.891	1.783	-140.000	-93.077	-57.418	-48.000	-2000.000
1126	111669	1	2176.618	59.00	34.01082	189.01955	-74.065	22.235	-100.000	-27.909	-59.644	-84.000	2500.000
1127	111820	2	-2552.933	59.00	29.39756	188.14763	-130.642	21.855	-160.000	-34.978	-98.167	-151.000	-2000.000
1128	111872	1	2315.587	59.00	31.03214	186.77267	-51.803	11.788	-20.000	-24.111	-48.287	-52.000	2500.000
1129	111906	1	2406.767	59.00	34.93899	187.85979	-14.393	7.267	0.000	-30.597	-21.510	-34.000	2500.000
1130	111936	1	2374.019	60.00	35.65406	188.51318	-20.538	6.976	-60.000	-0.390	-22.030	-30.000	2500.000
1131	112031	2	-2586.373	59.00	29.34947	187.79591	-94.281	10.134	-320.000	-50.610	-36.616	-95.000	-2000.000
1132	112083	1	2281.973	60.00	31.60043	188.31207	-61.420	12.276	-80.000	-8.168	-28.715	-52.000	2500.000
1133	112145	1	2302.501	60.00	34.10804	188.29631	-50.957	13.530	-80.000	-3.121	-14.950	-62.000	2500.000
1134	112304	1	2158.504	61.00	30.15081	188.04880	-95.258	52.993	0.000	-101.048	-39.183	-159.000	2500.000
1135	112519	4	-621.377	61.00	32.99447	188.16022	-147.928	71.997	-20.000	-199.165	-111.280	-215.000	0.000
1136	112573	2	-2219.585	60.00	29.24269	185.75209	-53.080	5.012	-60.000	-13.966	-43.552	-54.000	-2000.000
1137	112612	2	-2445.984	59.00	33.50031	188.39632	-62.996	-1.982	-240.000	-51.221	-50.785	-39.000	-2000.000
1138	112679	1	2150.553	60.00	30.32367	188.51251	-52.923	16.375	-180.000	-21.799	-44.100	-67.000	2500.000
1139	112709	2	-2238.759	60.00	28.86224	188.17409	-37.157	-0.166	-120.000	-16.515	-34.921	-30.000	-2000.000
1140	112746	1	2434.237	61.00	28.27562	187.34181	-13.875	9.908	0.000	-10.700	-14.096	-37.000	2500.000
1141	112836	1	1979.567	61.00	32.20937	188.03090	-55.098	29.954	-340.000	-21.302	-43.986	-90.000	2500.000
1142	112866	1	2430.590	61.00	31.14708	187.68170	-25.508	9.960	0.000	-6.184	-17.678	-30.000	2500.000
1143	112974	2	-2383.407	60.00	30.72782	188.01308	-62.995	29.707	-200.000	-18.974	-23.144	-108.000	-2000.000
1144	113075	1	1570.528	60.00	31.82930	188.02293	-108.157	32.086	-600.000	-58.815	-93.586	-101.000	2500.000
1145	113125	1	2400.632	61.00	31.43188	186.37660	-26.604	13.136	0.000	-18.850	-17.050	-50.000	2500.000
1146	113225	1	2331.787	62.00	31.27246	187.45383	-56.689	31.331	0.000	-12.900	-29.955	-100.000	2500.000
1147	113264	2	-2402.203	62.00	30.71017	187.43309	-33.228	4.956	-300.000	-7.813	-27.117	-39.000	-2000.000
1148	113316	1	2368.722	63.00	30.19314	187.48528	-50.137	8.310	0.000	-3.027	-34.425	-52.000	2500.000
1149	113347	1	2283.629	64.00	36.31919	188.57907	-46.048	-2.945	-100.000	-1.651	-34.727	-31.000	2500.000
1150	113526	1	1963.590	65.00	30.38549	187.53612	-167.786	46.113	-140.000	-39.456	-56.282	-179.000	2500.000
1151	113664	2	-2797.562	65.00	31.40322	187.12874	-97.144	49.031	-480.000	-62.528	-68.920	-138.000	-2000.000
1152	113701	1	2411.990	66.00	31.64002	188.27875	-37.667	10.633	0.000	-6.391	-17.585	-37.000	2500.000
1153	113798	1	2207.227	67.00	32.25482	187.09392	-37.226	33.898	-100.000	-70.787	-21.658	-97.000	2500.000
1154	113883	2	-2346.266	66.00	32.84073	187.04802	-60.134	15.800	-180.000	-3.263	-33.669	-85.000	-2000.000
1155	113922	2	-2142.473	66.00	30.23645	187.62378	-20.841	6.215	-60.000	-16.703	-12.143	-39.000	-2000.000
1156	113955	1	2449.500	67.00	34.01432	188.25745	-15.281	10.652	0.000	-6.561	-6.310	-33.000	2500.000
1157	114027	2	-2544.745	66.00	30.65406	187.10294	-93.688	5.292	-280.000	-47.735	-56.615	-72.000	-2000.000
1158	114081	1	2358.124	66.00	34.46799	186.92636	-31.424	19.980	-60.000	-2.988	-13.444	-54.000	2500.000
1159	114220	2	-2355.586	66.00	30.23654	186.31766	-102.610	31.630	-60.000	-33.208	-52.398	-139.000	-2000.000
1160	114295	1	2386.328	67.00	32.49239	187.84674	-39.651	22.496	0.000	-8.284	-13.234	-75.000	2500.000
1161	114328	2	-2216.913	67.00	32.68126	187.12262	-54.268	7.505	-80.000	-4.878	-52.272	-33.000	-2000.000
1162	114421	1	2122.075	67.00	30.21389	187.77650	-57.122	32.186	-180.000	-54.600	-25.389	-93.000	2500.000
1163	114510	1	2214.285	67.00	31.27010	187.40620	-60.367	28.447	0.000	-73.848	-90.947	-89.000	2500.000
1164	114603	1	2046.369	68.00	30.79271	187.26784	-84.611	20.374	-200.000	-50.673	-45.721	-93.000	2500.000
1165	114697	2	-2421.219	68.00	33.79168	187.03046	-44.141	33.396	-180.000	-87.062	-49.412	-94.000	-2000.000
1166	114736	2	-2105.303	68.00	31.65066	187.65486	-13.261	7.815	-40.000	-15.326	-5.531	-39.000	-2000.000
1167	114846	2	-2764.921	67.00	28.36603	187.12498	-142.906	10.517	-320.000	-128.847	-73.685	-110.000	-2000.000
1168	114916	1	2361.854	67.00	33.42850	187.92607	-55.461	18.962	0.000	-4.709	-26.937	-70.000	2500.000
1169	115048	1	2025.794	67.00	31.65922	187.04602	-110.175	35.734	-160.000	-61.596	-46.168	-132.000	2500.000
1170	115102	1	2356.389	68.00	33.42177	187.21115	-71.220	18.795	0.000	-12.921	-24.265	-54.000	2500.000
1171	115322	1	1580.896	68.00	32.29128	186.85522	-204.516	60.260	-320.000	-106.980	-127.868	-220.000	2500.000
1172	115424	2	-2396.908	68.00	32.45735	186.70660	-81.340	12.989	-60.000	-108.284	-58.274	-102.000	-2000.000
1173	115475	1	2425.507	68.00	35.88307	186.29468	-26.201	16.240	0.000	-2.711	-10.821	-51.000	2500.000
1174	115519	2	-2229.621	67.00	30.80783	187.39702	-20.609	2.782	-100.000	-36.200	-31.593	-44.000	-2000.000
1175	115552	2	-2104.162	66.00	35.99913	186.93927	-22.533	3.298	-40.000	-2.449	-9.478	-33.000	-2000.000
1176	115617	2	-2176.863	65.00	32.54877	186.67087	-42.379	10.201	-40.000	-1.994	-37.691	-65.000	-2000.000
1177	115691	1	1711.655	65.00	27.35072	186.56818	-84.035	9.592	-480.000	-78.927	-80.975	-74.000	2500.000
1178	115752	1	2364.786	65.00	32.64009	187.11824	-44.560	17.952	0.000	-7.228	-40.378	-61.000	2500.000
1179	115790	1	2394.103	65.00	31.37039	188.04175	-26.569	9.172	-20.000	-12.050	-18.451	-38.000	2500.000
1180	115831	1	2348.905	65.00	35.79694	186.36244	-58.474	-4.931	0.000	-11.405	-35.286	-41.000	2500.000
1181	115882	2	-2398.688	64.00	32.28500	187.25636	-65.063	1.362	-240.000	-19.719	-24.268	-51.000	-2000.000
1182	115946	1	2394.298	64.00	33.89765	186.07469	-28.784	19.769	0.000	-16.989	-15.699	-64.000	2500.000
1183	116118	1	1946.221	64.00	30.27612	186.35620	-136.936	63.396	-100.000	-116.709	-91.530	-172.000	2500.000
1184	116179	1	2320.074	65.00	29.76187	186.27867	-12.634	21.322	-100.000	-18.291	-9.323	-61.000	2500.000
1185	116395	4	-805.734	64.00	31.69622	186.42764	-163.842	75.595	-300.000	-93.808	-107.678	-216.000	0.000
1186	116435	2	-2130.617	64.00	29.20568	186.50839	-31.175	11.233	-60.000	-3.132	-7.543	-40.000	-2000.000
1187	116533	1	2309.608	65.00	30.91688	186.00323	-66.387	26.582	0.000	-12.876	-39.711	-98.000	2500.000
1188	116633	1	2277.264	66.00	31.67114	186.43207	-57.692	31.905	-40.000	-16.832	-40.117	-100.000	2500.000
1189	116727	1	2023.694	66.00	34.45353	187.28712	-62.866	27.892	-300.000	-24.849	-22.482	-94.000	2500.000
1190	116854	1	2227.149	66.00	31.86315	185.96634	-107.860	32.678	0.000	-39.098	-31.570	-127.000	2500.000
1191	116949	1	2196.984	66.00	32.15432	185.68166	-69.116	33.395	-60.000	-65.393	-46.901	-95.000	2500.000
1192	117018	2	-2200.953	65.00	30.77738	185.67462	-36.281	13.983	-40.000	-29.671	-39.984	-69.000	-2000.000
1193	117106	1	2229.772	65.00	31.97633	186.09651	-74.425	19.343	-20.000	-25.825	-81.322	-88.000	2500.000
1194	117137	2	-2245.924	65.00	30.50566	186.11696	-40.157	0.232	-100.000	-44.555	-30.444	-31.000	-2000.000
1195	117200	1	2179.789	65.00	32.13363	186.09415	-44.803	17.697	-200.000	-9.906	-20.199	-63.000	2500.000
1196	117230	2	-2267.097	64.00	34.29378	186.53334	-31.687	3.635	-180.000	-4.342	-24.703	-30.000	-2000.000
1197	117354	1	1604.270	65.00	30.29659	185.20067	-138.681	20.418	-460.000	-95.950	-97.517	-124.000	2500.000
1198	117428	1	2362.984	65.00	30.79215	185.87387	-59.021	25.167	0.000	-11.251	-17.911	-74.000	2500.000
1199	117556	1	2117.247	66.00	30.54803	185.30954	-136.807	7.856	0.000	-75.374	-50.429	-128.000	2500.000
1200	117633	2	-2450.708	65.00	33.30205	186.41272	-55.019	15.994	-180.000	-74.956	-79.729	-77.000	-2000.000
1201	117677	2	-2182.072	64.00	30.51780	185.57178	-27.375	8.467	-80.000	-14.963	-24.201	-44.000	-2000.000
1202	117760	1	2337.880	64.00	31.21409	185.50839	-46.703	25.801	0.000	-15.449	-42.769	-83.000	2500.000
1203	117808	2	-2200.871	63.00	34.07523	186.03593	-35.073	5.786	-60.000	-27.042	-36.542	-48.000	-2000.000
1204	117886	1	2269.712	63.00	33.37302	186.02274	-35.386	23.432	-100.000	-19.390	-20.943	-78.000	2500.000
1205	118084	1	2029.890	64.00	31.89160	185.43333	-111.572	71.978	-80.000	-81.246	-71.270	-198.000	2500.000
1206	118152	1	2353.848	65.00	32.34649	185.67305	-60.430	17.023	0.000	-7.432	-27.312	-68.000	2500.000
1207	118195	1	2431.171	65.00	32.61329	185.64635	-22.167	11.879	0.000	-8.530	-7.012	-43.000	2500.000
1208	118310	1	2302.025	65.00	33.30482	185.40439	-44.625	38.044	-40.000	-15.528	-20.867	-115.000	2500.000
1209	118401	2	-2843.476	64.00	32.10604	186.06310	-97.267	24.498	-420.000	-185.551	-74.157	-91.000	-2000.000
1210	118485	1	1962.234	65.00	32.76838	185.54608	-78.489	15.742	-300.000	-36.237	-54.783	-84.000	2500.000
1211	118565	1	2367.871	65.00	31.41979	186.22231	-42.908	25.953	0.000	-8.787	-26.387	-80.000	2500.000
1212	118637	2	-2278.999	64.00	31.62923	185.02922	-81.670	21.299	-80.000	-21.278	-45.350	-72.000	-2000.000
1213	118753	1	2258.493	65.00	29.16784	184.61276	-77.470	32.643	0.000	-41.154	-39.526	-116.000	2500.000
1214	118884	1	2223.513	65.00	31.21395	185.55359	-86.814	36.984	0.000	-55.425	-40.232	-131.000	2500.000
1215	118972	1	2190.111	66.00	34.53650	184.85405	-137.888	-29.707	0.000	-10.593	-43.701	-88.000	2500.000
1216	119011	1	2409.718	67.00	30.46590	185.22429	-29.609	4.823	0.000	-9.914	-16.582	-39.000	2500.000
1217	119105	1	1883.209	67.00	31.79165	185.32004	-66.357	25.863	-400.000	-39.015	-43.281	-94.000	2500.000
1218	119224	1	2186.648	67.00	30.46336	185.21088	-144.429	2.607	0.000	-12.049	-40.481	-119.000	2500.000
1219	119267	1	2331.687	67.00	28.69727	185.22427	-29.356	16.131	-100.000	-0.237	-11.852	-43.000	2500.000
1220	119330	1	2410.065	67.00	31.65318	185.14987	-23.327	22.039	0.000	-2.822	-22.825	-63.000	2500.000
1221	119369	2	-2169.923	66.00	34.07848	184.32338	-26.100	2.711	-60.000	-17.222	-30.312	-39.000	-2000.000
1222	119422	2	-2508.913	65.00	33.86181	185.05630	-82.999	1.171	-200.000	-111.628	-62.457	-53.000	-2000.000
1223	119556	1	1267.991	65.00	33.28252	185.06003	-171.072	25.928	-640.000	-195.923	-116.942	-134.000	2500.000
1224	119613	2	-2404.036	64.00	32.64954	184.93774	-65.393	2.712	-140.000	-83.846	-60.509	-57.000	-2000.000
1225	119649	1	2409.138	65.00	33.15410	185.30536	-34.983	17.579	0.000	-5.883	-31.575	-36.000	2500.000
1226	119725	1	2243.400	65.00	31.75093	185.00761	-56.462	23.622	-120.000	-7.768	-19.991	-76.000	2500.000
1227	119770	1	2451.261	66.00	31.92931	184.22610	-12.273	15.665	0.000	-0.428	-6.702	-45.000	2500.000
1228	119871	2	-2316.528	65.00	30.30758	185.03868	-57.476	31.875	-100.000	-57.745	-32.182	-101.000	-2000.000
1229	120031	1	1690.658	65.00	31.67768	184.11902	-193.043	37.137	-340.000	-42.697	-110.739	-160.000	2500.000
1230	120100	2	-2384.455	64.00	32.69097	184.89081	-89.445	1.326	-100.000	-77.548	-49.789	-69.000	-2000.000
1231	120169	1	2409.417	65.00	31.92342	184.59486	-25.078	22.141	0.000	-3.191	-15.455	-69.000	2500.000
1232	120220	2	-2280.049	64.00	32.64182	184.26013	-38.371	3.817	-100.000	-61.693	-32.802	-51.000	-2000.000
1233	120293	1	2305.411	64.00	29.88871	184.26608	-43.987	22.527	-40.000	-1.511	-58.618	-73.000	2500.000
1234	120352	1	2394.239	64.00	31.68066	184.61913	-36.971	16.292	0.000	-1.967	-24.114	-59.000	2500.000
1235	120512	1	1823.280	65.00	31.39604	184.11380	-182.299	59.037	-280.000	-66.126	-47.331	-160.000	2500.000
1236	120649	1	2181.885	66.00	31.10325	184.77187	-119.972	32.869	0.000	-37.214	-56.798	-137.000	2500.000
1237	120718	2	-2311.266	66.00	29.98899	184.12483	-52.491	6.775	-140.000	-22.986	-33.564	-69.000	-2000.000
1238	120763	2	-2145.876	65.00	32.32620	184.31578	-23.114	8.273	-60.000	-13.887	-12.148	-45.000	-2000.000
1239	120793	2	-2327.808	65.00	32.10139	184.10689	-24.168	2.316	-180.000	-63.792	-32.163	-30.000	-2000.000
1240	120869	1	2254.128	65.00	29.67625	183.84810	-42.297	20.222	-80.000	-46.240	-21.556	-76.000	2500.000
1241	120980	1	2203.363	65.00	31.47166	184.37637	-84.519	36.383	0.000	-54.678	-82.823	-111.000	2500.000
1242	121070	1	2042.769	65.00	31.27068	184.21907	-47.095	32.733	-260.000	-29.048	-63.821	-90.000	2500.000
1243	121231	2	-3021.246	65.00	31.84505	184.18179	-144.072	39.733	-560.000	-99.991	-95.915	-161.000	-2000.000
1244	121261	1	2442.262	65.00	30.74062	183.70844	-16.014	8.289	0.000	-6.772	-13.241	-30.000	2500.000
1245	121339	1	2210.659	65.00	29.76998	184.12498	-45.855	33.354	-160.000	-8.370	-30.470	-78.000	2500.000
1246	121416	2	-2202.560	64.00	30.73672	185.11354	-42.693	16.790	-60.000	-8.512	-31.144	-77.000	-2000.000
1247	121464	1	2400.046	65.00	34.82570	184.79524	-48.463	19.482	0.000	-6.625	-16.347	-48.000	2500.000
1248	121516	1	2425.422	65.00	28.98638	184.12622	-23.898	17.003	0.000	-6.553	-9.130	-52.000	2500.000
1249	121547	2	-2197.746	64.00	32.36488	183.85452	-36.580	2.267	-80.000	-9.711	-42.723	-31.000	-2000.000
1250	121577	1	2440.934	64.00	31.29889	183.04216	-23.853	12.054	0.000	-1.755	-15.512	-30.000	2500.000
1251	121695	1	2124.451	65.00	32.32121	184.85622	-132.423	32.254	-100.000	-12.512	-44.867	-118.000	2500.000
1252	121778	1	2108.848	65.00	32.15318	184.23219	-21.689	27.383	-260.000	-43.634	-10.212	-83.000	2500.000
1253	121875	1	2342.568	65.00	31.62238	183.60129	-56.083	31.221	0.000	-14.023	-21.547	-97.000	2500.000
1254	121919	2	-2265.796	65.00	32.33880	183.46034	-35.634	12.834	-160.000	-0.997	-37.999	-44.000	-2000.000
1255	122027	1	2164.554	66.00	31.80664	184.26985	-113.425	12.157	-20.000	-50.154	-56.023	-108.000	2500.000
1256	122143	1	2245.854	66.00	31.29583	183.91774	-42.150	40.514	-100.000	-12.836	-23.675	-116.000	2500.000
1257	122173	1	2378.450	67.00	33.11370	184.08307	-42.536	2.097	0.000	-5.443	-45.669	-30.000	2500.000
1258	122313	2	-2665.144	66.00	30.94746	183.77605	-116.116	29.778	-280.000	-84.238	-74.569	-140.000	-2000.000
1259	122405	1	2295.233	67.00	34.20846	183.62260	-81.200	20.775	0.000	-15.164	-37.178	-92.000	2500.000
1260	122437	2	-2332.723	66.00	32.09991	182.74438	-32.020	6.730	-200.000	-36.565	-38.868	-32.000	-2000.000
1261	122502	1	2293.383	67.00	32.96614	183.83186	-60.181	12.905	0.000	-11.722	-82.620	-65.000	2500.000
1262	122540	1	2426.229	67.00	32.50053	183.08752	-15.209	10.896	0.000	-12.545	-18.914	-38.000	2500.000
1263	122605	2	-2266.252	66.00	33.52707	183.24051	-85.113	0.203	-80.000	-23.160	-13.183	-65.000	-2000.000
1264	122637	2	-2134.289	65.00	29.26767	182.96494	-32.117	10.625	-60.000	-3.695	-17.102	-32.000	-2000.000
1265	122714	1	2289.717	66.00	32.74366	182.37700	-77.675	8.061	0.000	-14.460	-49.208	-77.000	2500.000
1266	122750	1	2454.948	67.00	34.32440	183.05678	-7.155	10.223	0.000	-6.059	-6.061	-36.000	2500.000
1267	122876	2	-2413.875	67.00	32.34749	183.33881	-75.230	34.955	-100.000	-90.386	-57.214	-126.000	-2000.000
1268	122907	2	-2122.351	66.00	33.29345	183.77100	-19.790	3.022	-60.000	-3.687	-10.896	-31.000	-2000.000
1269	123006	1	2109.862	66.00	31.77077	182.30363	-66.941	25.187	-100.000	-83.110	-66.274	-99.000	2500.000
1270	123168	1	2215.492	66.00	33.18910	183.14812	-90.592	48.791	0.000	-30.917	-49.790	-162.000	2500.000
1271	123333	1	2141.946	66.00	29.99301	182.97273	-89.359	58.076	0.000	-83.618	-78.154	-165.000	2500.000
1272	123363	2	-2297.628	66.00	34.36924	184.46925	-46.785	0.549	-140.000	-44.693	-36.699	-30.000	-2000.000
1273	123429	2	-2492.396	65.00	31.79407	183.39838	-45.340	14.452	-220.000	-125.362	-50.146	-66.000	-2000.000
1274	123522	1	2234.742	66.00	32.87410	183.93895	-79.730	41.618	-20.000	-66.636	-47.511	-93.000	2500.000
1275	123552	1	2378.648	67.00	35.08246	181.79961	-45.922	-0.309	0.000	-12.054	-33.067	-30.000	2500.000
1276	123582	1	2435.459	68.00	31.27756	182.90140	-29.016	9.403	0.000	-1.198	-13.730	-30.000	2500.000
1277	123712	1	2303.040	68.00	31.77534	182.85011	-86.013	56.195	0.000	-5.798	-31.344	-130.000	2500.000
1278	123747	2	-2204.591	67.00	35.06079	183.72202	-30.142	1.477	-80.000	-42.399	-18.528	-35.000	-2000.000
1279	123847	1	2299.249	67.00	32.80944	182.98045	-62.372	26.232	0.000	-13.304	-51.307	-100.000	2500.000
1280	123922	1	2368.325	67.00	31.56352	182.76678	-37.738	22.803	0.000	-5.297	-36.443	-75.000	2500.000
1281	124047	1	2079.020	68.00	31.77265	183.49396	-87.827	39.484	-140.000	-41.923	-65.714	-125.000	2500.000
1282	124105	1	2133.080	68.00	34.76035	183.06747	-69.433	15.024	-180.000	-23.485	-51.026	-58.000	2500.000
1283	124135	1	2322.951	68.00	30.85609	182.60147	-42.761	4.781	-40.000	-29.481	-39.588	-30.000	2500.000
1284	124194	1	2092.593	68.00	33.68396	182.92950	-47.976	11.476	-260.000	-9.427	-42.480	-59.000	2500.000
1285	124249	1	2287.754	69.00	31.19906	182.65707	-75.752	-6.443	0.000	-11.703	-63.348	-55.000	2500.000
1286	124279	1	2146.025	70.00	37.11464	182.67896	-35.754	-5.516	-200.000	-44.802	-37.903	-30.000	2500.000
1287	124317	2	-2160.288	69.00	29.63141	181.56279	-28.608	3.884	-40.000	-20.323	-37.242	-38.000	-2000.000
1288	124347	1	2445.546	69.00	31.78005	184.28102	-14.977	10.677	0.000	-6.682	-13.473	-30.000	2500.000
1289	124412	1	2337.016	69.00	29.86705	183.01149	-76.057	26.031	0.000	-2.403	-45.556	-65.000	2500.000
1290	124450	2	-2330.929	68.00	32.39174	182.75641	-44.025	2.445	-140.000	-75.184	-36.166	-38.000	-2000.000
1291	124537	1	2153.522	68.00	30.53731	182.92996	-76.809	21.605	-120.000	-27.324	-56.949	-87.000	2500.000
1292	124574	1	2355.482	69.00	30.59187	182.01917	-60.202	-7.570	0.000	-8.363	-31.383	-37.000	2500.000
1293	124648	1	2009.546	69.00	33.23934	182.61938	-80.015	19.551	-280.000	-18.348	-57.642	-74.000	2500.000
1294	124688	2	-2537.881	69.00	32.54838	182.66945	-28.207	3.169	-360.000	-63.233	-49.609	-40.000	-2000.000
1295	124718	1	2446.265	69.00	32.17043	181.60229	-18.711	10.488	0.000	-7.356	-8.156	-30.000	2500.000
1296	124811	1	2090.107	70.00	33.39538	182.79817	-148.570	-67.206	-60.000	-6.913	-34.204	-93.000	2500.000
1297	124911	1	2226.879	70.00	34.06610	181.85672	-75.217	34.058	-40.000	-33.149	-58.813	-100.000	2500.000
1298	124956	1	2412.897	70.00	31.79384	182.16904	-24.364	13.413	0.000	-2.945	-28.208	-45.000	2500.000
1299	124986	1	2454.417	70.00	31.94874	181.96013	-17.130	12.706	0.000	-1.052	-10.107	-30.000	2500.000
1300	125046	1	2276.148	71.00	30.23728	182.63132	-15.713	18.015	-140.000	-12.297	-13.856	-60.000	2500.000
1301	125076	2	-2331.478	71.00	34.16092	182.05325	-34.430	0.435	-200.000	-28.394	-39.089	-30.000	-2000.000
1302	125110	2	-2171.468	70.00	33.66529	182.24254	-23.807	4.936	-100.000	-5.437	-13.160	-34.000	-2000.000
1303	125209	1	2211.275	71.00	32.82925	182.62758	-87.823	41.626	-80.000	-27.537	-35.990	-99.000	2500.000
1304	125376	1	1974.800	71.00	33.29315	182.07005	-75.682	57.669	-240.000	-45.298	-54.890	-167.000	2500.000
1305	125423	2	-2220.724	70.00	31.44437	183.53072	-47.074	2.925	-80.000	-10.376	-39.199	-47.000	-2000.000
1306	125537	1	2186.351	70.00	31.10835	182.01491	-65.921	35.656	-60.000	-41.834	-67.550	-114.000	2500.000
1307	125567	2	-2266.619	69.00	33.79574	182.45967	-18.319	1.941	-160.000	-39.201	-21.040	-30.000	-2000.000
1308	125645	2	-2428.023	68.00	33.04928	182.50876	-84.233	5.797	-180.000	-37.241	-54.346	-78.000	-2000.000
1309	125725	1	2170.445	69.00	36.46381	182.91307	-74.263	14.678	-120.000	-27.731	-42.238	-80.000	2500.000
1310	125806	2	-2794.165	68.00	37.22924	182.90198	-72.615	28.915	-460.000	-117.347	-92.117	-81.000	-2000.000
1311	125891	1	2195.632	68.00	33.90736	182.81975	-48.748	29.517	-120.000	-47.006	-33.131	-85.000	2500.000
1312	125956	1	2221.626	69.00	32.36612	182.41315	-42.564	16.165	-140.000	-18.663	-28.312	-65.000	2500.000
